,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
957,3935,3935,3935,3935,Cameron broke my leg by accident when he crashed his motorcycle with me on it.,What will Cameron want to do next?,apologize next,get revenge next,need to not pay attention,0
958,100,100,100,100,Jordan's dog peed on the couch they were selling and Jordan removed the odor as soon as possible.,How would Jordan feel afterwards?,selling a couch,Disgusted,Relieved,1
959,4436,4436,4436,4436,Lee recently lost his job. He was trying to find another job in oil and gas.,What does Lee need to do before this?,quit his job,continue to use his degree in chemical engineering,have a job,2
960,1630,1630,1630,1630,It was their anniversary and Sydney surprised their husband.,What does Sydney need to do before this?,SHe wanted to make him happy,plan the surprise,she wanted her husband to smile,1
961,4085,4085,4085,4085,Aubrey looked at her hero and sung their praises.,What will happen to Others?,be happy she has seen her hero,be grateful,be great,1
962,3525,3525,3525,3525,Aubrey finished Lee's paper instead of waiting for them to.,What does Aubrey need to do before this?,forget the subject,learn the subject,forget their pen,1
963,4405,4405,4405,4405,Ash played a casual game of pickup baseball with all of his neighborhood friends.,What will Others want to do next?,invite Ash back,go to a restaurant with his neighborhood friends,go home and take a shower,2
964,911,911,911,911,The class was loud and obnoxious all day. Bailey gave detention to the entire class.,What will the class want to do next?,be quiet and listen to Bailey,find a way out of detention,wanted to teach the class manners,1
965,1841,1841,1841,1841,Jordan continued to walk home and then arrived at home to play on the computer.,Why did Jordan do this?,play their computer,skilled,go home,0
966,2431,2431,2431,2431,Sasha left ages ago when the boyfriend did not treat her right.,Why did Sasha do this?,make the decision to leave,was frustrated of the relationship,just bought a new car,1
967,419,419,419,419,"Jan thought it looked pretty dumb from the previews, but Jan actually enjoyed the movie.",What will Jan want to do next?,write a positive review,Purchase a ticket,recommend it to their dogs,0
968,2942,2942,2942,2942,tracy was annoyed by jan and told her she wanted her to stop.,How would you describe Tracy?,as ordinary,as weird,like she stood up for herself,2
969,714,714,714,714,"Remy wanted to have a nice garden, so they decided to grow flowers.",What does Remy need to do before this?,see a nice garden,have flower seeds,get water for the plants,1
970,557,557,557,557,Tracy was dying after being shot so Addison held Tracy in her arms until the police arrived.,Why did Addison do this?,help Tracy stay alive,help Tracy die,finish Tracy off,0
971,2268,2268,2268,2268,Riley kept in touch with Bailey by using the messaging app on their phones.,What does Riley need to do before this?,buy a phone,delete the app,keep connected,0
972,3755,3755,3755,3755,Riley walked to school one day when Riley's mom had the car send for maintenance.,What does Riley need to do before this?,walk back home,go to school,needed to wear shoes,2
973,2207,2207,2207,2207,Tracy knew Jan was thirsty and told her to take the lemonade.,How would Jan feel as a result?,thirsty for lemonade,very  hateful,very thankful,2
974,4278,4278,4278,4278,Taylor drove to Las Vegas to get married to his lover.,How would you describe Taylor?,not good,in love,finally married,1
975,4680,4680,4680,4680,Addison felt a hand on her shoulder. It made her jump a little bit.,How would Addison feel afterwards?,guilty about scaring Addison,happy,startled,2
976,1758,1758,1758,1758,Aubrey left the classroom and went to her car to get something.,What will Aubrey want to do next?,get some food,go into her car,steal some shampoo,1
977,1394,1394,1394,1394,Sasha bought the supplies and threw them in the garage.,What will Sasha want to do next?,go away,leave,check everything,2
978,4733,4733,4733,4733,Casey was taking risks and was driving their car unsafely when they got in an accident.,How would Casey feel afterwards?,happy to end things,overjoyed to die,upset about it,2
979,553,553,553,553,Sasha felt a lot of pressure at work and at home so they purchased a gun from the store.,How would you describe Sasha?,Depressed,'s feeling desperate,lost,1
980,4764,4764,4764,4764,Jordan inherited their father's height and had to watch himself while walking into doors.,How would you describe Jordan?,stronger then everyone,feeling pain,taller then everyone else,2
981,2624,2624,2624,2624,Taylor brushed Aubrey's hand gently with their fingertips ever so gently.,What will Aubrey want to do next?,ask Aubrey how they feel,hold their hand,push their hand away,1
982,1257,1257,1257,1257,Addison met Sasha's emergency text and left work immediately to the hospital.,Why did Addison do this?,loved,close to Sasha,happy,1
983,490,490,490,490,Skylar met their requirements and ended up getting hired for the job.,How would you describe Skylar?,excited to start,As someone that got the job,proud of herslef,1
984,3552,3552,3552,3552,Casey turned Addison's crank for the old car while Addison pushed on the gas.,What will Casey want to do next?,take a ride,send Addison away,be with Addison,0
985,4427,4427,4427,4427,kai was a reasonable person who was listened to so he put her life in perspective.,What will Kai want to do next?,know the other person,understand the other person's issues,keep being comforting,1
986,766,766,766,766,Remy was playing soccer against several smaller players. Remy knocked them to the ground.,How would Others feel as a result?,too rough,good at the game,a fair player,0
987,3042,3042,3042,3042,Jan rested a hand on Kendall's forehead after she threw up in the bathroom.,Why did Jan do this?,wanted to make sure Kendall was okay,want to know Jan's temperature,want to care for Jan's health,0
988,4869,4869,4869,4869,Ash put camping gear in the car so she could spend the weekend in the woods by herself.,How would you describe Ash?,brave,pleased by her camping trip,scared,0
989,1067,1067,1067,1067,Carson hadn't seen his sister in years and so they met up for lunch.,What will happen to the sister?,give Jason a hug,catch up,eat her lunch,1
990,3333,3333,3333,3333,Tracy paid Sydney's portion of the bill because she didnt have her wallet.,What will Sydney want to do next?,steal the money,hug tracy,needed to get the bill,1
991,3111,3111,3111,3111,Cameron told Remy to call and make an appointment with the doctor when she had a cold for two weeks.,What will happen to Remy?,be supportive,call the doctor,avoid the doctor,1
992,866,866,866,866,Tracy watched as a bird landed on Bailey's hand and let them pet it.,How would Bailey feel as a result?,disgusted,curious,angry,1
993,4104,4104,4104,4104,Jesse wanted to go see his grandmother overseas.,How would you describe Jesse?,satisfied,a person who loves his dog,an adventurous type,2
994,4139,4139,4139,4139,Addison left the place that she grew up.,What will Addison want to do next?,do nothing,find another place to live,move out,1
995,1443,1443,1443,1443,Taylor kept annoying Carson while they were studying. Taylor affected Carson's ability to think.,How would you describe Taylor?,a bothersome person,a sweet person,a kind person,0
996,937,937,937,937,"Jan was a college professor and had many students over the years. Jan taught Casey's children in college, one of her favorite past students.",What will Casey want to do next?,earn a degree to become a professor,check up on his kids,continue being a professor for many years,1
997,3060,3060,3060,3060,Austin spilled tomato juice all over the new white sofa.,How would you describe Austin?,thinking about the couch,hating the color white,not being careful with juice,2
998,1317,1317,1317,1317,"Ash asked his parents for one more cookie after he finished the one he had, but they said no.",What will Ash want to do next?,eat more cookies,take a cookie anyway,start begging his parents,2
999,1816,1816,1816,1816,Aubrey came home early from school one day after skipping class.,How would you describe Aubrey?,sneaky,sick from the flu,relaxed because she skipped school,0
1000,4143,4143,4143,4143,Taylor said Bailey would leave after dinner yesterday yet Bailey is still here.,What will happen to Bailey?,say he was wrong,get laid,admit his mistake,2
1001,408,408,408,408,Quinn asked Austin to describe the weather to him over the phone since it has been a long time since he had seen snow.,What will Quinn want to do next?,visit,be happy,go crazy,0
1002,2425,2425,2425,2425,Riley gave the boy two tickets to the rock show so that he could have a good time.,Why did Riley do this?,be friendly,go to the show,avoid others,0
1003,1545,1545,1545,1545,Taylor stirred men's desire into giving her all of their possessions.,Why did Taylor do this?,Others will regret being tempted by Taylor,was manipulative,Others will be jealous of Taylor,1
