,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
625,3869,3869,3869,3869,Kai would not stop bothering Jan and eventually he went to far and pissed Jan off.,How would you describe Kai?,friendly and helpful,relaxed and easygoing,a bad friend,2
626,549,549,549,549,Addison covered their eyes with their hands to ward off the morning light.,What will Addison want to do next?,roll over,adjust to the sunshine,acclimate to the sunshine,1
627,4081,4081,4081,4081,"Sydney's students painted graffiti on the wall and windows. So Sydney gave her students detention and demanded them to remove all the graffiti.

Prompt word count: 5.",What will students want to do next?,clean the wall,wanted to discipline them,paint the window white,0
628,552,552,552,552,Tracey was playing volleyball and served the ball to the other team.,What will Others want to do next?,do their best,play volleyball,get the ball,2
629,4954,4954,4954,4954,Remy rubbed Riley's hands with the hand sanitizer.,Why did Remy do this?,encourage being clean,be dirty,make her sick,0
630,2505,2505,2505,2505,Tracy dropped their food so they spent more money to get another serving.,What does Tracy need to do before this?,eat,order again,eat again,1
631,1653,1653,1653,1653,"After accidently seeing her with another man, Kai called Riley's husband to inform him.",Why did Kai do this?,Because Riley should focus on her swimming career,hurt his feelings,Kai's friend,2
632,4328,4328,4328,4328,"Addison loved his do so much, he scheduled it to the show with him.",Why did Addison do this?,wanted to kill the dog,have company at the show,ensure the dog spoke,1
633,2047,2047,2047,2047,Bailey played baseball with a friend for the last time today.,What will Others want to do next?,say good riddance,did this to be friendly,cry,2
634,703,703,703,703,Kendall thought Aubrey was unintelligent and would believe anything so she told her tall tales.,Aubrey will want to do what next?,test some of her tall tales on others,think of more fantastic stories to tell Aubrey,discount the information,2
635,3894,3894,3894,3894,Kai grabs eggs out of the fridge and flour and sugar out of the cabinet. Kai opens a recipe and starts to bake a cake.,What does Kai need to do before this?,take the cake out of the oven,purchase the baking supplies,let the cake cool before frosting,1
636,3344,3344,3344,3344,Kai needed a special type of mushroom for a new recipe. Kai couldnt find one anywhere.,What does Kai need to do before this?,find the mushroom in the store,eat the mushroom while looking,look everywhere for the ingredient,2
637,288,288,288,288,Sasha settled with Bailey.  They became friends again.,How would Sasha feel afterwards?,would be happy,believed that it was the right thing to do,very uncertain about their relationship,0
638,1363,1363,1363,1363,"Bailey hated all creatures and loved to hunt them down and kill them especially ants, worms, bees and spiders.",How would Others feel as a result?,Others would be happy at Bailey killing creatures,a sociopathic,Others would be angry at Bailey killing creatures,2
639,2941,2941,2941,2941,Quinn played Skylar in the tournament and beat her by a lot.,What will happen to Quinn?,embarrassed by the loss,be sad,want to celebrate,2
640,4906,4906,4906,4906,Robin was better than the other salesmen on the team. Robin cast a shadow over everyone.,How would you describe Robin?,proud,ruthless,calm,1
641,4609,4609,4609,4609,Alex pulled Addison's head back when it had fallen forward when she fell asleep.,What will happen to Addison?,be startled,peaceful,go back to sleep,0
642,3938,3938,3938,3938,"After an amazing singing performance with all new dance moves, Taylor blew the crowd away.",What will Taylor want to do next?,take a bow and accidentally fall offstage,take a bow and perform an encore,take a bow and disappear into the crowd,1
643,3068,3068,3068,3068,"Even though they were having a lot of trouble at work, Sydney got their mind off it.",How would Sydney feel afterwards?,good at relaxing,unconcerned about work,less troubled,2
644,438,438,438,438,Bailey pointed their finger at them with an accusatory stare. Now they finally knew who had been stealing their lunches.,Why did Bailey do this?,stop them from stealing their lunches,ask them who was stealing the lunches,point them to the proper direction,0
645,4370,4370,4370,4370,Remy met Alex's dog for the first time that day. Remy showed Alex's dog lots of love.,How would Remy feel after?,bad,guilty,good,2
646,3282,3282,3282,3282,Casey was alone all day. Casey felt like talking to their friend.,Why did Casey do this?,talk to somebody,get away from people,read books all day,0
647,2271,2271,2271,2271,Addison broke every rule and it caused a lot of damage for her team.,How would Others feel as a result?,fine,annoyed,really bad about herself,1
648,176,176,176,176,Robin had a way with words so she talked the whole class into wanting to study for the next test.,How would you describe Robin?,Very wise teacher,happy and relaxed,An independent,0
649,4731,4731,4731,4731,"Despite receiving many warnings from the party planner, Sydney let slip about the surprise party while talking to their coworker.",How would Sydney feel afterwards?,excited for their party,guilty for ruining the surprise,like a good party planner,1
650,2946,2946,2946,2946,Taylor asked the librarian for help finding the book.,What does Taylor need to do before this?,look for the book,hide the book,find the book themselves,0
651,3836,3836,3836,3836,Alex helped Austin make headway on an important task at work.,What will Austin want to do next?,be helpful,be courteous,finish the task,2
652,1834,1834,1834,1834,Skylar was at a parent teacher conference and was meant to meet Aubrey's teacher.,Why did Skylar do this?,remind Skylar to meet their teacher,take Skylar to their teacher,Meet the teacher,2
653,356,356,356,356,Quinn was lonely so he decided one day to get a dog.,Why did Quinn do this?,take care of something,suited to his personality,schedule an appointment with the local vet,0
654,2875,2875,2875,2875,Kendall whispered Casey's name as he stalked them through the darkened house.,What does Kendall need to do before this?,chase Casey away from the house,increase caseys fear,hiding,1
655,2506,2506,2506,2506,Kendall wanted Jan to answer earlier. Jan wasn't at home though and Kendall doesn't believe her.,How would Jan feel as a result?,trusted,happy,distrusted,2
656,3076,3076,3076,3076,Robin gave Casey a blow horn for a present after Casey had mentioned it in passing.,How would Robin feel afterwards?,excited about their present,ambivalent,satisfied,0
657,97,97,97,97,Addison allayed their fears by imaging what the worst that could happen. It wasn't so bad.,What will Addison want to do next?,have a strong heart,get on with life,be terrifying,1
658,1908,1908,1908,1908,Ash texted Sasha today and asked if she would like to get lunch.,What will happen to Sasha?,delete her texts,take Sasha to lunch,meet Ash for lunch,2
659,1512,1512,1512,1512,"Aubrey turned Sydney back from the door, because Aubrey knew about all the dangers on the other side.",How would you describe Aubrey?,a careless person,a cautious person,A vindictive friend,1
660,4516,4516,4516,4516,Skylar followed him everywhere because she liked him.,How would you describe Skylar?,rejectful of him,assertive,Others would want Skylar to just tell him she likes him,1
661,2360,2360,2360,2360,Kai went back to my house after going for a job before breakfast this morning.,What will happen to Others?,go for a swim,order pizza,ask about her run,2
662,3265,3265,3265,3265,Sasha and Skylar were out to dinner and Sasha was an expert about the food.,How would you describe Sasha?,a take charge person,was an expert about the food,sasha eating foot,1
663,4442,4442,4442,4442,Remy took their landlord to court and sued for the rent money.,How would Others feel as a result?,in the right,very happy,quite broke,0
664,1874,1874,1874,1874,"Jan wanted to donate all of the clothes for those that had none, and today, Jan accomplished their purpose.",What will Jan want to do next?,give back to soceity,Take the clothing back,Set a new goal to work toward,2
665,4599,4599,4599,4599,"Skylar kept Sasha in a bad condition, so Skylar could continue to control them.",What will Sasha want to do next?,get better and get lunch,she was a control freak,get better and get away,2
666,3320,3320,3320,3320,Sahsa sat at Bailey's computer and looked through all the private files before being caught.,What will happen to Sasha?,be told to get out of their room,be smiled at by Bailey,get furious,0
667,3521,3521,3521,3521,Sasha gave her baby up for adoption when she could not afford the medical care for them.,What will Others want to do next?,make sure her baby was well looked after,find the baby a home,avoid the baby,0
