,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
481,3154,3154,3154,3154,Casey swam away towards the beach and then went home for the day.,What will Casey want to do next?,conflicted,lazy,smart,1
482,4833,4833,4833,4833,Jesse told Lee's story about his past without getting permission from Lee first.,How would Lee feel as a result?,regret they did this,betrayed,betrayed Lee's trust,1
483,4234,4234,4234,4234,Kendall purchased clothes online for the dinner she was going to.,How would you describe Kendall?,As someone with a new outfit,ready for the dinner,excited,1
484,1253,1253,1253,1253,Sasha works two jobs and is very tired at the end of the day.,What will Sasha want to do next?,go to sleep right after work,go to work for a full day of work,look for a single job that pays as much as the two others,0
485,4482,4482,4482,4482,"Riley knew it was wrong to steal, but shoplifted the food because they were hungry.",What does Riley need to do before this?,needed to have no other option,take the food home and store it for later,eat the food quickly before they get caught,0
486,3707,3707,3707,3707,"Jan discovered that her friend was being bullied. Thus, having a sharp tongue, she tore the bully apart.",How would you describe Jan?,a moral person,the bully,glad to confront the bullies,2
487,1224,1224,1224,1224,Sydney stilled loved Kai even though they broke up decades ago.,What will Sydney want to do next?,call him,run away,Talk to Syndey about their feelings,0
488,3555,3555,3555,3555,Aubrey kissed the gunner's daughter after they came back from the war front.,How would Aubrey feel afterwards?,happy to be alive,lazy,elated,2
489,2921,2921,2921,2921,Jan is autistic and hits with their hands when angry.,What will Others want to do next?,apologize,hit,Others will need to comfort Jan,2
490,1540,1540,1540,1540,Carson forced Jan's hand after watching a scary movie.,What will Carson want to do next?,go to sleep,scare Jan,apologize,2
491,3680,3680,3680,3680,Remy made Robin feel guilty about not helping painting the house.,What will Remy want to do next?,find out what's wrong with Robin,Do it himself,Use Robin's hair to paint the house,1
492,4955,4955,4955,4955,"Taylor led Riley far away, so they can enjoy the forest all by themselves.",How would Taylor feel afterwards?,happy,In love with Riley,bored,0
493,2441,2441,2441,2441,Jan paid Robin's traffic fine in full but the money was only a loan.,What will Robin want to do next?,put Robin on a payment plan,get the money back,do Jan a favor,2
494,1395,1395,1395,1395,Quinn is a babysitter. He was asked to babysit the Kai children. Quinn spent all day with the Kai family.,What will Kai want to do next?,never watch the Kais again,collect his paycheck from the Kai parents,be a good person,2
495,4202,4202,4202,4202,jan was rude so she slept in sydney's bed.,What will happen to Sydney?,be on the train home,sydney will berate jan,sydney will laugh at jan,1
496,2666,2666,2666,2666,Alex bought Carson's phone at the store; it cost all of their money.,What will happen to Alex?,make more money,drive home from the store,keep the phone,0
497,1327,1327,1327,1327,Carson showed their daughter the book.  They spent quality time together.,Why did Carson do this?,teach their daughter to read,show what they read when they were an adult,enjoy the whole day together,0
498,417,417,417,417,Lee saw a snake in Ash's yard and threw a bucket over it.,How would you describe Lee?,fearful,cowardly,brave,2
499,2698,2698,2698,2698,The shot clock was running down and Jordan quickly took a shot to beat the buzzer but they missed and lost the game.,How would Jordan feel afterwards?,strengthened,deflated,disappointed,2
500,4878,4878,4878,4878,Addison ate some tacos but wasn't supposed to eat meat.,What does Addison need to do before this?,ask for vegetarian options,indulge in the tacos,not check the menu,2
501,2113,2113,2113,2113,Kendall was a pastry chef who wanted to make a fantastic gingerbread house for Christmas.,How would Kendall feel afterwards?,quite amazed,very awed,like a perfectionist,2
502,1595,1595,1595,1595,"Remy had irritated Lee, so Lee pulled on Remy's ponytail gently.",What will happen to Remy?,laugh,put on some shoes,cry,0
503,1014,1014,1014,1014,Sasha dated Quinn's girlfriend and Quinn got mad at the situation.,What does Sasha need to do?,break up with Quinn's girlfriend,start dating Quinn,be rude to quinn,0
504,4760,4760,4760,4760,Sydney made it special for him and they both remembered the day forever.,How would Sydney feel afterwards?,uncaring afterwards,generous,satisfied afterwards,1
505,3768,3768,3768,3768,Aubrey bought stock in the company even though they didn't have a lot of money.,How would Aubrey feel afterwards?,they took no risks,bought stock in the money,they took a risk,2
506,3184,3184,3184,3184,Kendall was at the mall shopping when the strap on the old purse broke.,How would Kendall feel afterwards?,sad,resentment,content,0
507,284,284,284,284,Alex was the bouncer at the bar that kai went to. Alex allowed Kai to enter even though she is underage.,How would you describe Alex?,breaking the law,a good friend,frustrated with Alex,0
508,3034,3034,3034,3034,Lee was proud when they pulled out their first lose tooth by himself.,How would you describe Lee?,very excited,The others were also proud,very scared,0
509,1202,1202,1202,1202,Kendall bought a mattress for a friend because they could not afford it.,What does Kendall need to do before this?,help her friend,be kind to her friend,pick a mattress,2
510,1090,1090,1090,1090,Sydney bit their tongue at the sight of Jan's obscure fashion decisions.,What will happen to Sydney?,keep wearing the clothes none the wiser,get confused,get stylish,0
511,4117,4117,4117,4117,Riley tasted bad as Jan was licking his neck.,How would you describe Riley?,disgust by Jan,like washing,unhealthy,2
512,2836,2836,2836,2836,Addison saw the bike in the driveway and knew instantly that her boyfriend came to apologize.,What does Addison need to do before this?,buy a bike and place it in the driveway,head to the gas station,head home after a big fight with her boyfriend,2
513,2474,2474,2474,2474,Quinn wanted to go shopping. Quinn was accompanied by Sydney's wife.,What does Quinn need to do before this?,buy shoes,take Sydney home before going shopping,decide that they would like Sydney's wife to join them,2
514,1666,1666,1666,1666,"Bailey sat in the dark, dirty room and drank with nothing but flies for company.",What will Bailey want to do next?,she was poor,drink until they pass out,look for a new bottle to fill,1
515,1323,1323,1323,1323,Alex pushed Quinn out of the way and shielded them with their body.,How would you describe Alex?,like he saved Quinn,a protective person,thankful they survived,1
516,3979,3979,3979,3979,Carson persuaded their friend to accept the invitation to go to the birthday party of his grandma.,What will happen to Others?,enjoy the movie,accept the invitation,go to the party with his friend,2
517,666,666,666,666,Riley and Robin went out to a club. Riley met a handsome man.,What will Robin want to do next?,buy lots of alcoholic drinks for Riley,leave the club with the new man,be concerned about the strange man,1
518,3541,3541,3541,3541,"Audrey's son, Bailey, wants a Christmas tree.  Audrey got Bailey's tree.",What will Bailey want to do next?,put the tree at a corner,thank Audrey,decorate it,2
519,3570,3570,3570,3570,"Among the total participants that attended the fund raising program, Robin gave the most among the men.",Why did Robin do this?,show off his wealth,see the success of the program,get a raise,1
520,2905,2905,2905,2905,Taylor got some coffee first thing in the morning.,What will Taylor want to do next?,go to Starbucks,go to Publix,put milk in it,2
521,4465,4465,4465,4465,Robin could not sleep at night and ended up staying up watching films so of course in the morning Robin could not get up which meant that Robin started school late.,What does Robin need to do before this?,Report her to office,sleep in,Suspend her also,1
522,355,355,355,355,Ash was getting irritated by Kendall and wanted her to leave.,How would Ash feel afterwards?,relieved,are annoyed,are irritable,0
523,4816,4816,4816,4816,Carson took weeks off from work to spend money at a big casino.,How would you describe Carson?,rich,frugal,wasteful,2
524,3030,3030,3030,3030,Riley wrapped my arms around Quinn's neck to demonstrate martial arts.,How would you describe Riley?,a bully,abusive,a coach,2
525,1166,1166,1166,1166,Cameron took Ash's toys away when Ash kept breaking them intentionally.,What will Cameron want to do next?,dislike the toys,buy Ash more toys,give Ash a lecture,2
526,2706,2706,2706,2706,Carson has a project due immediately after lunch. Carson brings their lunch to work.,Why did Carson do this?,treat their team to lunch,buy lunch for the team,not have to leave to get it,2
527,3152,3152,3152,3152,Casey dug a deep hole at the cemetery to prepare for the casket ceremony the following day.,How would you describe Casey?,would be in a bad mood,a prepared worker,would be sad,2
528,2450,2450,2450,2450,Riley ripped Jordan apart on the basketball court which impress the scouts.,What will happen to Riley?,do their best,play on the basketball team,play on the softball team,1
