,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2219,169522,169522,Sandy wanted to know what her husband bought her for her birthday.,She carefully opened it and took a peek.,Her husband found the present laying in plain site.,She found the present lying in plain site.,1
4996,47377,47377,Rob found a pink phone on a restaurant table.,He wrapped it up and gave it to her for her birthday.,He picked it up and threw it away.,He picked it up and took.,1
2312,131749,131749,I had to give the dog a bath.,"Once finished, she jumped out and shook her wet fur everywhere!",Fifi was calm in the bathtub.,"Fifi, struggled to get out of the bathtub .",1
96,99842,99842,A young boy wanted to pitch for his baseball team.,The young boy went home disappointed.,The young boy fell and broke his arm.,The rain made the umpire cancel the game.,0
4694,18661,18661,James was angry at his best friend Todd.,Jenny later told them that she had no interest in either of them.,James and Todd both hated Jenny.,James and Todd both like Jenny.,1
1776,22823,22823,Josh's mom told him he could have 2 pieces of chocolate.,She warned him his stomach would hurt.,Josh told his mum he didn't want more.,Josh asked him mom why he couldn't have more.,1
1222,12960,12960,Amy and her dad were driving out of state.,They sat in angry silence for an hour after the second stop.,Amy and her dad got in a fight.,Amy and her dad got in a nice conversation.,0
235,66369,66369,Sally got offered a credit card.,Sally is now in debt.,Sally got the card and went on a spending spree.,Sally got the card and cut it in half.,0
3735,38662,38662,Finley was my puppy.,Finley had peed right there by the door.,I smelled a strange smell.,i smelled a good scent.,0
2075,107081,107081,Sue wanted to make fried chicken.,"Lo and behold, it turned out great!",Sue tried a new recipe.,Sue tried the same old recipe.,0
4271,32051,32051,Greg works on a ranch.,Now his job is much easier.,Greg was promoted to senior rancher.,Greg was promoted to senior citizen.,0
1746,7594,7594,"Every day, John would go to the river to catch some fish.","John caught a bucket full, and now prefers nighttime fishing.",A friend suggested John try night fishing.,A friend suggested John try morning fishing.,0
2533,163256,163256,Jacque had led a rather bland life as an office clerk.,"Now, Jacque enjoys the peace and quiet that is the life of a clerk.",Jacque got promoted and got a new boss.,Jacque's coworker got promoted and got a new boss.,0
4811,110184,110184,Tim struggled in his algebra class.,Tim only used the website for the rest of the class and passed.,Tim's teacher gave him a book.,Tim's teacher gave him a helpful website.,1
3120,97123,97123,I set my oven to 350 and put some dough in to make cookies.,I had to throw away my cookies because they were bad.,I followed the recipe correctly.,I didn't follow the recipe correctly.,1
4673,77001,77001,Samantha needed to get new car tires.,Her mechanic installed them on her car when the tires arrived.,Samantha's mechanic ordered new tires.,Samantha changed her own tires.,0
2433,14215,14215,I went to the bathroom today and noticed the dog needed to be fed.,He ate every single bit!,I filled the dog bowl.,"""I filled the dog bowl with kitty litter.",0
4867,61407,61407,Carl bought a new phone.,He switched back to the old phone.,"After using it for two weeks, Carl still loved it.","After using it for two weeks, Carl knew he'd made a mistake.",1
4627,125694,125694,Beth's grandfather was in the hospital.,The cashier put the book in a bag and gave Beth a big smile.,Beth visited the gift shop to get her grandfather a get well gift.,The grandfather visited the gift shop to get Beth a get well gift.,0
2028,52769,52769,Mark wants to be a scientist.,Mark has a great job as a scientist now.,Mark studied biology in school.,Mark flunked biology in school.,0
2593,105549,105549,Last week I got a new cat.,She then ended up linking me.,The cat was very friendly at first.,The cat was shy at first.,1
2383,39929,39929,Mim and Mark worked at a pizzeria together.,Mark and Kim eventually got married and had two children.,"Mim and Mark fell in love with each other, but Mark died.",Mim and Mark fell in love with each other.,1
994,36349,36349,Joe had a lot of work to finish.,Joe couldn't focus anymore on his work due to the jitteriness.,He was getting more focused after awhile.,He was getting a headache after awhile.,1
403,160460,160460,Ed tossed a bag of chips into his backpack before he walked to school.,Ed had to eat the destroyed chips for lunch.,The chips rested on top of his books.,The chips got smashed under his books.,1
1352,95644,95644,Fred wanted to propose to his girlfriend.,She then broke up with him.,Fred took his girlfriend to dinner.,Fred forgot his girlfriend to dinner.,0
2902,42888,42888,Danny wanted to learn how to make fried rice.,Danny hated girls.,Danny served his fried rice to girls in class and they hated it.,Danny served his fried rice to girls in class and they loved it.,0
3100,129805,129805,John had aspired to attend Harvard Law School since he was a child.,He grinned from ear to ear as he read his formal acceptance letter.,He studied really hard in school.,He didn't study at all during school.,0
598,16554,16554,Gina left her key at home.,She sat on her bed trying to think of where else it could be.,Gina ran home to get the key.,Gina ran to the grocery store to get the key.,0
77,138479,138479,Tony was excited to have gotten a camera for Christmas.,Tony was very proud of his masterpiece.,Tony took the ultimate picture.,Tony took the beginning picture.,0
258,112524,112524,Nathan is a doctor.,Nathan is no longer a doctor because he got fired.,Nathan made a horrible mistake.,Nathan made a horrible mistake and got married.,0
2016,105675,105675,Alyssa got some coffee on the way to work.,She almost had an accident as she screamed out in pain.,Alyssa sipped a little coffee carefully.,Alyssa spilled a little coffee on her lap.,1
138,115315,115315,Janet was lost in the desert.,They found her body months later.,Janet never found her way out.,Janet found her way out days later.,0
3570,57069,57069,Polly decided that she wanted to learn French.,She gave it a try and it really helped her to learn fast.,Polly practiced Spanish every day.,Polly found a French class to take online.,1
4766,25752,25752,Ivan was running in his class race.,"Ivan ran so fast, he came in second place!",Ivan gave up and saved all his energy.,Ivan tried as hard as he could and used all of his energy.,1
747,104248,104248,Mabel wanted to go on a helicopter ride.,Mabel knew she wanted to go again soon.,Mabel had fun on the helicopter ride.,Mabel was terrified on the helicopter ride.,0
2183,84423,84423,Greg wanted to take an exciting vacation.,The doctor told him that a bot fly had laid eggs in him.,Greg enjoyed it.,Greg had a parasite.,1
3934,26006,26006,Jen was incredibly worried about her English test.,"But before Jen could walk their house, the music stopped.",Jen's neighbors made studying fun with loud music.,Jen's neighbors made studying difficult with loud music.,1
1548,9209,9209,It was time for Myah's bath.,Myah got in her bath and played for an hour.,Myah went to grab his harmonica.,Myah went to grab his toaster.,0
2046,92249,92249,My cousin had a dream that my sister was attacking her.,"Eventually, my cousin understood that her dream was over.",My cousin started flailing.,My cousin realized that she wasn't asleep actually.,0
1800,124583,124583,I wanted to get out of town this past weekend.,It didn't take long for me to arrive and see my friends.,I left work to get out sooner.,I stayed at work to get out later.,0
636,104795,104795,Laura was used to riding the bike with training wheels on.,However to her dismay she fell and skinned her knee.,Laura didn't want to ride bikes.,Laura was good at riding bikes.,1
1914,80635,80635,CJ loved clams.,CJ had a great dinner that night with the clams.,CJ went to the store and bought clams.,CJ went to the store and couldn't buy clams.,0
2676,49733,49733,Josh was a computer nerd.,"When he opened his present, he was surprised with a laptop.",josh enjoyed researching and playing computer games.,josh hated playing computer games.,0
1110,43620,43620,Bill never liked to eat steak because it was too tough.,Bill now loves steak.,One day he tasted a medium rare steak.,One day he tasted a well done steak.,0
3973,89630,89630,Amy and Charles were going shopping for an engagement ring.,Amy started at her new ring all the way home.,Amy picked a ring with huge diamonds.,Amy picked a ring with obviously fake diamonds.,0
