,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
3897,88593,88593,Missy bought a packet of flower seeds at the hardware store.,"The fifth day, Missy's shouts of joy were heard throughout the house.",Missy planted the seeds and watered the cat bowl.,Missy planted the seeds and watered them daily.,1
3493,65940,65940,Amy went to the beach with her friends.,She quickly slathered Amy in aloe lotion.,She quickly realized to put on sunscreen.,She quickly realized she had gotten a terrible sunburn.,1
3265,78011,78011,We had to go to a black section of town for a seminar.,"We were shocked, and told her not to say that again.",I said a very racist comment as we drove through the town.,My mother said a very racist comment as we drove through the town.,1
450,69433,69433,Adam wanted to eat a frozen burrito for lunch.,"A few hours after eating the burrito, he began to feel sick.",Adam bought but didn't eat one from the gas station.,Adam bought and ate one from the gas station.,1
1413,71441,71441,Sammy was doing sit-ups.,The cramp went away after 5 minutes.,The muscle in Sammy's calf felt good.,The muscle in Sammy's calf contracted and hurt.,1
3297,72265,72265,My two kids love to play dress up!,It is amazing how creative they can be when dressing up.,My kids even use items that are not normally food.,My kids even use items that are not normally clothes.,1
276,57109,57109,Bernie had no family and no friends.,Now Bernie plays blues songs and wallows in his self-pity daily.,He is not an outgoing person so is eager to make any new friends.,He is not an outgoing person so he is unable to make any new friends.,1
4881,59983,59983,Little Joey was walking in the neighborhood.,He took the lace off and told his mother it followed him.,Joey thought a bird followed him.,Joey thought a lace followed him.,1
597,15615,15615,Sammy decides to go sledding on a weekend day.,When he gets home he warms up with a cup of hot chocolate.,It was very hot outside.,It was very cold outside.,1
3171,143429,143429,Tom always thought his girlfriend's sister was cute.,He loved his girlfriend and didn't want to risk it.,His girlfriend's sister wanted to sleep with him.,Tom valued his relationship with his girlfriend.,1
544,147685,147685,Anna decided to dig for buried treasure on the beach.,"Brushing it off, Anna saw that it was a valuable diamond ring!",Anna found an albatross that looked different.,Anna found a rock that looked different.,1
2974,8615,8615,Jon made a three pointer and we were 20 points ahead of the other team.,"He made a layup, giving the other team the lead.",John's pointer found three pheasants.,Jon kept doing as best he could.,1
858,806,806,Justin's apartment reeked.,Soon the cinnamon smell was floating through the house.,Justin went to the store about garlic to cook.,Justin went to the store and bought incense.,1
2307,38401,38401,I was getting ready for work one day.,"Finally, I had to just leave for the day is mismatched socks.",It was very peaceful.,it was very stressful and degrading.,1
773,43386,43386,Maria wanted to be Wonderwoman for Halloween.,The costume was very bad.,Maria had her costume professionally made.,Maria made a costume at home.,1
918,17723,17723,Last year I was feeling very depressed because I lost my job.,"Imagine the joy I felt when I jackpotted, winning $1400 that night!",I decided to play to lottery and knew I would lose.,I decided to play the lottery and hope for the best.,1
4902,93575,93575,Ed wanted to paint.,He decided to hang it in his house.,Ed painted a house.,He painted a self-portait of himself.,1
423,93570,93570,Ed wanted to paint.,He decided to hang it in his house.,Ed didn't know how to paint.,Ed painted a picture.,1
525,56434,56434,A young boy named Tim wanted to sit and look at a picture book.,"Realizing his mistake, he ran to tell his parents about the accident.",Tim got the right book.,Tim got the wrong book.,1
3510,28982,28982,Ella is a toddler who likes to play ball.,"At the end of the month, Ella could kick, throw, AND catch the ball.",Ella practiced ball once a year.,Ella practiced ball everyday.,1
1030,28986,28986,Ella is a toddler who likes to play ball.,"At the end of the month, Ella could kick, throw, AND catch the ball.",She can't.,Ella's Dad helped her learn ball handling skills.,1
3732,31738,31738,Last summer my family went to a water park resort in April.,It was the worst time to catch a stomach bug.,Everyone in my family caught a stomach non-bacillus.,Everyone in my family caught a stomach bug.,1
4186,16944,16944,Amy was in class with her crush Ray.,She decided he would call her tonight for sure.,Ray gave Amy his phone number.,Amy gave Ray her phone number.,1
3525,57937,57937,The girls decided to get together for dinner.,The girls had a great time.,The girls chose Italian for diner.,They chose a restaurant everyone liked.,1
3834,67085,67085,Cad had worn contacts all through high school.,"In fact, many girls told him how cute he looked in his glasses!",He decided to give blindness a try.,He decided to give glasses a try.,1
1399,2098,2098,Jill had a messy room.,She was able to clean the whole room on her sick day.,Work called in sick to Jill to stay home.,Jill called in sick to work to stay home.,1
963,143813,143813,My mom was boiling her soup.,It started to flood the stove.,The pot started to simmer.,The pot started to boil over.,1
2529,133506,133506,Kelly was eager to attend her family Christmas party.,She missed her party and was happy to help the homeless instead!,Kelly's friend never asked her if she would want to help feed the homeless instead of go to the party.,Kelly's friend asker her if she would want to help feed the homeless instead of go to the party.,1
1765,148588,148588,Miriam was constantly arguing about everything.,Miriam became a very successful lawyer.,Miriam decided to hire a litigator.,Miriam decided to become a litigator.,1
1287,104104,104104,Sara's school was having a parade.,"Then, the parade was over.",It stopped raining.,It soon started raining.,1
3714,43474,43474,Tom was with his friends.,He went home and left his bad friends.,They wanted to drink milk and do homework.,They wanted to drink and do drugs.,1
3733,43035,43035,Frank had never been in a band before.,Everyone agreed that he was the best.,Frank decided to audition for a play.,Frank decided to audition for a band.,1
3817,54692,54692,My sister in law hates her job.,I told her she should just look for another job.,She tells me lots of stories.,She complains to me every day.,1
90,156763,156763,Jeff wanted to play football his senior year but was too skinny.,He made the team and scored a bunch of touchdowns for the team.,Jeff decided to play with a local hockey team instead.,Jeff decided to play with a local amateur team instead.,1
674,61671,61671,"My friend Kenny lived in Dorchester, MA.",They told him they would kill him next time they saw him.,"He non-goned off the locals, so Kenny had to move.","He pissed off the locals, so Kenny had to move.",1
4234,20464,20464,"One day, I heard a noise in my room.","When we brought him outside, the other squirrels started to chatter.",I took my cat to the garage.,I took my cat outside.,1
1314,159077,159077,"He picked up the pencil, haltingly at first.",He opened his eyes and began to draw the image until it was completed.,"Even though it was difficult to recall the incident, he knew he had to help the police marry the perpetrator.","Even though it was difficult to recall the incident, he knew he had to help the police identify the perpetrator.",1
784,159085,159085,"He picked up the pencil, haltingly at first.",He opened his eyes and began to draw the image until it was completed.,The image never came to his mind.,The image materialized in his mind.,1
1911,60017,60017,It was Rainer's first time seeing snow.,She thought the snow angels they made were beautiful.,Rainer and her friend lay in the snow and made snow balls.,Rainer and her friend lay in the snow and made angels.,1
1867,99795,99795,Kris decided to play a prank on his friend.,Kris upset the friend whose house he covered in toilet paper.,Kris decided to toilet paper his friends house as a joke.,Kris toilet papered his friend's house.,1
