,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2372,152158,152158,Steven was excited to start his first day of high school.,But then his new classmates all complimented his stylish long hair!,"At first, people mocked him.","At first, people flattered him.",0
3461,77868,77868,I was feeling lonely.,"Alas, my wife found out and divorced me.",I decided to party with my wife.,I decided to find a girlfriend.,1
4109,62662,62662,"Stephen's wife, Xiao, went into labor today around noon.",Twenty six family members were thrilled to hear it was a healthy boy!,She never had her baby.,She had her baby a few hours later.,1
1361,118578,118578,Casey was thirsty for something to drink.,Casey now has water to last him a week.,Casey went and bought a twelve pack of beer.,Casey went and bought a twelve pack of water.,1
3891,92799,92799,Trevor went ding dong ditching with his friends.,"It went right through the window, Trevor is doing yard work to fix it.",He wouldn't throw anything.,He then threw a rock.,1
2282,140340,140340,Tara wanted to be a better role model for her child.,She feels a lot better about herself.,"Tara asked for advice, and made some changes in her own life.","Tara asked for advice, and made some changes in her non-personal life.",0
312,137471,137471,Anna was hiking in the woods one day.,Anna realized she shouldn't have drunk the untreated water.,Anna drank river water and got sick.,Anna avoided river water and got dehydrated.,0
3283,81245,81245,Mia has 3 dogs that always want to sleep with her.,The dogs had sharp nails and popped Mia's air mattress.,Mia bought an air mattress.,Mia bought an air anti-springs.,0
1691,127448,127448,"I adopted two dogs a few Year's ago, a male and a female.",I ended up making one thousand dollars and found homes for the dogs.,My dogs had a litter of pups.,My dogs had a litter of with no pups.,0
1020,9015,9015,Austin went to the theaters to unwind.,He fell asleep in the theater,Austin found the movie to be boring.,Austin found the movie to be stimulating and imaginative.,0
2803,141341,141341,Marie had to work on her birthday.,All of her friends had planned a surprise birthday party for her.,"She was busy, but she decided to make the best of it. When she got home, her friends were already out.","She was depressed, but she decided to make the best of it. When she got home, her friends jumped out.",1
418,168241,168241,The brakes on my car started pulsating.,I replaced both bolts and repaired the brakes.,I was worried they would give out.,I was confident they would work.,0
3091,62810,62810,Ben was digging in the sand at the beach.,"But he was told it was only pyrite, fool's gold!",Ben found a huge gold nugget in the sand.,Ben found a huge gold shoe in the sand.,0
4590,125636,125636,Scott dreamed of being an astronaut.,NASA sent him to the International Space Station.,Scott sent an application for NASA's internship program.,Scott didn't dare send an application for NASA's internship program.,0
1324,45483,45483,A man ordered pancakes in a diner from the server.,The cook decided to remake the pancakes.,The man simply loved the pancakes.,The man did not like the pancakes.,1
3590,118453,118453,Tim grew up working on cars.,His experience landed him the job.,Tim applied to a car mechanic job.,Tim anti-related to a car mechanic job.,0
274,90657,90657,A new store at the mall was handing out candy for Halloween.,"At the end of the day, it was a good business event for the new store.",As trick-or-treaters got their candy they would also buy store products.,"As trick-or-treaters got their candy, they would leave.",0
4484,35398,35398,We live in a basement unit in a condo.,Luckily we never saw the rat.,We were told my the other tenant there are rats.,We were told my the other tenant there are roaches.,0
2891,160652,160652,Jackie had just moved from California to New Jersey.,Jackie was sad but had to go back inside the house to bundle up.,jackie remember to put on her jacket.,Jackie forgot to put on her coat and got very cold.,1
4830,6163,6163,Nicole's birthday was soon.,But she regret cleaning after everyone left.,Nicole decided to invite everyone under for a party.,Nicole decided to invite everyone over for a party.,1
2099,54357,54357,Ed wanted to paint his house blue.,They painted the house white with blue shutters!,Ed's wife wanted to paint it red.,Ed's wife wanted to paint it white.,1
3479,3544,3544,Dave was friends with all the cool kids in school.,"Dave said no to Mike, and no one seemed to care.",Mike wanted to be Dave's friend.,Mike wanted to be Dave's enemy.,0
3976,69660,69660,Susie was addicted to coffee.,Susie felt healthier after moderating her dosage of caffeine.,Susie was feeling bad so she drank even more coffee.,Susie was feeling bad so she switched to decaf coffee.,1
4656,154441,154441,Sam and John went out to play some ultimate Frisbee one day.,Sam and John ran from the group of boys.,Some boys tried to rob Sam and John.,Some boys tried to play Frisbee with Sam and John.,0
4060,57042,57042,Martha got up for work one morning.,"The flooding destroyed a lot of property, but Martha was safe.",Martha realized she had slept through a flood.,Martha realized she had slept through a tornado.,0
5,8611,8611,There was a young woman at my cafe who was ill.,"She soiled her pants, and everyone was sick from the stench.",The young woman started to feel sick after eating.,The young woman ate a little and felt fine.,0
4912,88377,88377,Jill wanted to be a famous musician.,Jill was an overnight sensation after people heard her music.,Jill played on her roof and people listened.,"However, Jill did not play well.",0
467,136157,136157,Patty is surprised that it is becoming so cold this fall.,Patty feels ready to face the cold weather now.,Patty got her summer clothes out.,Patty got her winter clothes out early this year.,1
3799,15351,15351,Kate was doing her laundry.,The colors had bled and blended.,Kate messed up her favorite shirt.,Kate messed up her room.,0
1097,145271,145271,Jim received his license today.,She punished him by taking away his license.,Jim's wife found a bottle of water in his car.,Jim's wife found a bottle of alcohol in his car.,1
3776,125001,125001,Tim's mom dropped him off at school in the morning.,His mother wept in the car for an hour.,It was Tim's last day of kindergarten.,It was Tim's first day of kindergarten.,1
4782,71081,71081,Gina tripped on her shoe while carrying a small Tupperware.,Gina's jewelry spilled out all over the floor.,The tupperware lid stayed on.,The Tupperware lid came off.,1
1167,29170,29170,Crystal was a very fast runner.,She went anyway to cheer on her teammates as they raced.,Her ankle was hurt before the race.,Her ankle was healthy before the race.,0
3952,104989,104989,Ben was tired at the end of the day.,The customer was angry.,Ben gave a customer some extra food.,Ben made a mistake on his customers order.,1
4650,123630,123630,I said hi to a small girl who's waiting in line.,All of the supplies can out of the cart.,"To my luck, she was happy and knocked over my cart.",Unfortunately she was startled and knocked over her cart.,1
1777,33022,33022,The mom really wanted to get the boy's picture with Santa.,The boy left without getting his picture taken.,"The boy disliked Santa and threw a huge tantrum, which caused onlookers to laugh and whisper; so the mother stayed.","The boy disliked Santa and threw a huge tantrum, which caused onlookers to snicker and whisper; so the mother left.",1
2363,104956,104956,Belle wanted to be a mom.,"Nine months after treatment, Belle had a healthy baby boy!",belle did not utlilize invitro fertilization and did not become pregnant.,Belle utilized Invitro Firtilization and became pregnant.,1
3234,1020,1020,Amy wanted to compete in the beauty pageant.,"At the end, Amy found that she'd won third place!",Amy worked hard in the talent competition.,Amy worked soft in the talent competition.,0
3048,123085,123085,Neil was visiting the city of Luxor.,Neil had an amazing educational and cultural experience.,Neil went on my tours and did a lot of site seeing.,Neil went on my tours and did a lot of sleeping.,0
4058,109321,109321,Pat had planned a surprise trip to the beach with Lindsay.,On the trip home Lindsay said she thought it was a perfect day.,"It was a hot, sunny day with no breeze.",It was rainy and cloudy.,0
