,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
424,117992,117992,Justin wanted to throw a holiday party.,He then realized that he forgot to invite anyone!,Justin was so busy after the party.,Justin was so busy before the party.,1
4,70091,70091,The driver was trying to transfer some furniture to the store.,Another driver crashed into the sofa.,The driver put the sofa near his vehicle.,The driver put the sofa in the back yard.,0
1312,161606,161606,Larry decided to paint a picture.,Larry finally decided to give up.,Larry had great brush control.,Larry had bad brush control.,1
2405,156484,156484,Gilly thought she was old enough to make her own breakfast.,She got it out with no problem using some little wooden tongs.,she didn't realize metal spoons would explode the microwave.,she didn't realize eggs would explode in a microwave/.,1
4433,101302,101302,Adam was in the middle of a marathon but began feeling tired.,"Out of no where, a group of six runners passed by Adam.",adam slowed his pacing to keep a level run.,adam raised his pacing to keep a level run.,0
4171,3614,3614,Amy was heating her food in a microwave at work.,Amy spilled her food on the floor and burned herself on her hand.,The food was shorting and got the microwave too hot.,The microwave was shorting out and got the food too hot.,1
1493,90506,90506,Allison goes to camp every summer.,Allison has to go to a different camp this year.,Allison's camp never closes.,The camp Allison goes to closed.,1
1802,3052,3052,Jeff painted his mailbox bright blue to make it look nice.,Jeff limped home and painted his box green the next day.,After finishing a safe driver missed his leg.,As he was finishing a hit and run driver clipped his leg.,1
2919,15894,15894,My cousins and I were playing videos games.,The console ended up broken.,My cousins and I started fighting.,My cousins and I started winning.,0
821,109726,109726,Sara decided that she wanted to grow flowers.,A few weeks later she had beautiful flowers.,Sara sold a garden for herself.,Sara made a garden for herself.,1
1837,65881,65881,The next day was the collection day for recycling.,Jim brought his empty bucket back into his house for next week.,Jim does weekly recycling.,Jim refused to do weekly recycling.,0
1913,83752,83752,I went to a barbecue at my uncle's house today.,I was in so much pain.,I tripped and fell onto a bed.,I tripped and fell into a ditch.,1
4578,141279,141279,Brian wanted a beard long enough to braid.,Now he looks weird.,Brian didn't shave for many minutes.,Brian didn't shave for many months.,1
4435,13041,13041,"I had a chipped tooth, so went to the dentist.","Finally, I contact the University, and they will do the work.",I could not afford a dentist but I kept searching.,I could not afford a car but I kept searching.,0
320,24781,24781,Mindy was a vital member of the community.,They also suddenly realized all Mindy had done for them.,Mindy passed away in the middle of the night.,Mindy passed away in the middle of the night. No one liked her.,0
1579,161103,161103,Mary went to the park.,Mary was upset that her dress was ruined.,Mary narrowly avoided falling into the pond feeding the ducks.,Mary fell into the pond feeding the ducks.,1
139,109834,109834,Amaya wanted a high school yearbook.,"Amaya was so happy, she nearly cried.",Amaya got her yearbook.,Amaya got a math book.,0
1623,161058,161058,In the back of the mailroom there was a box no one ever moved.,It was an apology from one friend to another.,Someone moved the box and found a note next to it.,Someone moved the car and found a bin next to it.,0
2516,49322,49322,Harry went to an exclusive private school.,Harry made friends fast and adjusted well to the new school.,Harry fought a few new people.,Harry met a few new people.,1
1143,111617,111617,Luke loved everything about Star Wars.,Luke had won VIP tickets to the private pre screening of the movie.,Luke played a game by himself.,Luke played a game on the radio.,1
750,122106,122106,Rich Cameron wrote an article for the community newspaper.,That was the only time in his career he stopped the press machine.,"It was so good, he wanted it in tomorrows edition.","It was so bad, he wanted it in tomorrows edition.",0
3519,4719,4719,We went whale watching on a stormy day in August.,Then the skies cleared as we made it to the channel and it was calm.,We saw a big whale.,we saw a cow in the water.,0
1097,145271,145271,Jim received his license today.,She punished him by taking away his license.,Jim's wife found a bottle of water in his car.,Jim's wife found a bottle of alcohol in his car.,1
4502,68867,68867,Amy and Beth were walking to Ella's party.,"At Ella's Amy hesitated for a second, then rang the doorbell.",Amy and Beth were uninvited.,Amy and Beth were invited and not nervous.,0
3713,153716,153716,Terry was walking down the road.,Terry tossed it back into the ditch.,terry felt a bird land on her.,Terry felt a bug land on her.,1
1372,132527,132527,Gina was unemployed.,She saved her money and bought her own food truck.,Gina wanted small food.,Gina wanted to sell food.,1
3631,108374,108374,One of my favorite games as a kid was Animal Crossing.,I will never forget that game.,so i bought the game to play with my friends.,I bought the game and returned it.,0
337,30916,30916,Ness was on a trip to see her namesake lake in Scotland.,Ness had a great trip but saw nothing supernatural!,She had heard stories about the lake all her life.,she did not know anything about the lake all her life.,0
1780,117390,117390,Craig felt strong.,His friend made fun of him for it.,Craig tried to lift a heavy object and ripped his pants attempting it.,Craig tried to lift a heavy object and ripped his shoe attempting it.,0
4408,147866,147866,Cody had outgrown his sneakers.,It was a relief to have shoes that fit properly again!,Cody went to the store to get a smaller size.,Cody went to the store to get a larger size.,1
4535,18599,18599,Mia had never tried falafel.,Mia vowed never to eat it again.,Mia broke her tooth while trying to bite a falafel.,mia broke into a smile while trying to bite a falafel.,0
3721,7785,7785,Charles was 30-years-old and only remembered his father.,"But Charles was shocked at the resemblance, they were like twins.",Charles ran into his father.,Charles ran into his neighbor.,0
3266,75697,75697,Steven practiced his Spanish in high school.,His Spanish improved as he made friends with her.,He stopped talking to Elvira who is from Mexico.,He started talking to Elvira who is from Mexico.,1
702,160826,160826,Susan went outside to check her mail box.,She retrieved the mail and brought it inside.,Susan's mailbox was empty because she hadn't received mail in over a week.,Susan's mailbox was stuffed full because she hadn't picked up her mail in over a week.,1
3500,32513,32513,Jake had recently accepted a new job.,Jake bought his roommate a brand new skateboard before he moved out.,He didn't want to get anyone a gift.,He wanted to get someone a gift.,1
1436,120192,120192,Jan was anxious about her 25 year class reunion.,No one recognized the trim blonde stranger.,The stranger lost Jan for her reunion.,jan lost weight for her reunion.,1
1592,42968,42968,Jane stepped atop the stool and tried to mount the tall horse.,This is how Jane's first and last horse riding lesson ended.,Jane held on tight and loved it.,Jane wasn't holding on tight enough and fell off.,1
1247,140220,140220,Amy and Beth made mud pies at Amy's house.,The girls ran to crying into the house.,Amy and Beth saw a bear.,Amy and Beth saw a butterfly.,0
1710,109570,109570,Jimmy went for a swim at the water park.,He wasn't able to go through all of the people.,Jimmy saw the water park was crowded with long lines.,Jimmy saw the water park empty of people.,0
3327,38239,38239,Nina went to the beach to swim one day.,Nina had to go home without getting to swim.,"When Nina arrived, they realized that they had been swimming in their bathing suit.","When Nina arrived, she realized that she had forgotten her bathing suit.",1
2826,147673,147673,I will be moving to Atlanta soon.,I'm very excited to go!,"I have never been to Atlanta, the murder capital, before.",I have never been to Atlanta before.,1
2889,162701,162701,Gina's friend Tami had a folder she didn't want anyone else to have.,Gina checked on ebay and found one she could afford.,Gina wanted to find a worse folder than Tami's.,Gina wanted to find an even nicer folder than Tami's.,1
