,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
3574,3574,['neutral'],10082348.jpg#0,neutral,10082348.jpg#0r4n,A man with a baseball cap and black jacket stands in a bathroom while holding a coffee mug.,( ( ( A man ) ( with ( ( ( a ( baseball cap ) ) and ) ( black jacket ) ) ) ) ( ( ( stands ( in ( a bathroom ) ) ) ( while ( holding ( a ( coffee mug ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NP (DT a) (NN baseball) (NN cap)) (CC and) (NP (JJ black) (NN jacket))))) (VP (VBZ stands) (PP (IN in) (NP (DT a) (NN bathroom))) (SBAR (IN while) (S (VP (VBG holding) (NP (DT a) (NN coffee) (NN mug)))))) (. .))),A man is holding a coffee mug with soup in it.,( ( A man ) ( ( is ( ( holding ( a ( coffee mug ) ) ) ( with ( soup ( in it ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG holding) (NP (DT a) (NN coffee) (NN mug)) (PP (IN with) (NP (NP (NN soup)) (PP (IN in) (NP (PRP it))))))) (. .)))
1137,1137,['neutral'],169490297.jpg#0,neutral,169490297.jpg#0r3n,"A boy in a blue, yellow, and orange shirt holding his arms out from his sides.","( ( ( A boy ) ( in ( ( a ( ( blue ( , ( yellow ( , ( and orange ) ) ) ) ) shirt ) ) ( ( ( holding ( his arms ) ) out ) ( from ( his sides ) ) ) ) ) ) . )","(ROOT (NP (NP (DT A) (NN boy)) (PP (IN in) (NP (NP (DT a) (ADJP (JJ blue) (, ,) (JJ yellow) (, ,) (CC and) (JJ orange)) (NN shirt)) (VP (VBG holding) (NP (PRP$ his) (NNS arms)) (PRT (RP out)) (PP (IN from) (NP (PRP$ his) (NNS sides)))))) (. .)))",A gentleman in sleeveless blue shirt swings his hands at his sides,( ( ( A gentleman ) ( in ( sleeveless ( blue ( shirt swings ) ) ) ) ) ( ( his hands ) ( at ( his sides ) ) ) ),(ROOT (NP (NP (NP (DT A) (NN gentleman)) (PP (IN in) (NP (JJ sleeveless) (JJ blue) (NN shirt) (NNS swings)))) (NP (NP (PRP$ his) (NNS hands)) (PP (IN at) (NP (PRP$ his) (NNS sides))))))
4773,4773,['contradiction'],6044840724.jpg#0,contradiction,6044840724.jpg#0r1c,A young man in a white button shirt and black pants assesses a washer in a laundromat.,( ( ( A ( young man ) ) ( in ( ( ( a ( white ( button shirt ) ) ) and ) ( black pants ) ) ) ) ( ( assesses ( ( a washer ) ( in ( a laundromat ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN man)) (PP (IN in) (NP (NP (DT a) (JJ white) (NN button) (NN shirt)) (CC and) (NP (JJ black) (NNS pants))))) (VP (VBZ assesses) (NP (NP (DT a) (NN washer)) (PP (IN in) (NP (DT a) (NN laundromat))))) (. .))),He is assessing a dryer.,( He ( ( is ( assessing ( a dryer ) ) ) . ) ),(ROOT (S (NP (PRP He)) (VP (VBZ is) (VP (VBG assessing) (NP (DT a) (NN dryer)))) (. .)))
2396,2396,['neutral'],4586137415.jpg#2,neutral,4586137415.jpg#2r1n,A little girl dressed in pink and white is walking.,( ( ( A ( little girl ) ) ( dressed ( in ( ( pink and ) white ) ) ) ) ( ( is walking ) . ) ),(ROOT (S (NP (NP (DT A) (JJ little) (NN girl)) (VP (VBN dressed) (PP (IN in) (ADJP (JJ pink) (CC and) (JJ white))))) (VP (VBZ is) (VP (VBG walking))) (. .))),The girl has a handbasket.,( ( The girl ) ( ( has ( a handbasket ) ) . ) ),(ROOT (S (NP (DT The) (NN girl)) (VP (VBZ has) (NP (DT a) (NN handbasket))) (. .)))
1780,1780,['contradiction'],7035417199.jpg#1,contradiction,7035417199.jpg#1r5c,A soccer game where the team in yellow is attempting to advance past the team in white towards the goalie wearing a black top and blue shorts.,( ( ( ( A ( soccer game ) ) ( where ( ( ( the team ) ( in yellow ) ) ( is ( attempting ( to ( advance ( past ( the team ) ) ) ) ) ) ) ) ) ( in ( ( white ( towards ( ( the goalie ) ( wearing ( a ( black ( ( top and ) blue ) ) ) ) ) ) ) shorts ) ) ) . ),(ROOT (NP (NP (DT A) (NN soccer) (NN game)) (SBAR (WHADVP (WRB where)) (S (NP (NP (DT the) (NN team)) (PP (IN in) (NP (NN yellow)))) (VP (VBZ is) (VP (VBG attempting) (S (VP (TO to) (VP (VB advance) (PP (IN past) (NP (DT the) (NN team)))))))))) (PP (IN in) (NP (ADJP (JJ white) (PP (IN towards) (NP (NP (DT the) (NN goalie)) (VP (VBG wearing) (NP (DT a) (JJ black) (JJ top) (CC and) (JJ blue)))))) (NNS shorts))) (. .))),The team in yellow is defending.,( ( ( The team ) ( in yellow ) ) ( ( is defending ) . ) ),(ROOT (S (NP (NP (DT The) (NN team)) (PP (IN in) (NP (NN yellow)))) (VP (VBZ is) (VP (VBG defending))) (. .)))
3413,3413,['neutral'],3497238310.jpg#3,neutral,3497238310.jpg#3r1n,some young men playing basketball,( ( some ( young men ) ) ( playing basketball ) ),(ROOT (NP (NP (DT some) (JJ young) (NNS men)) (NP (NN playing) (NN basketball)))),The young men play on a court.,( ( The ( young men ) ) ( ( play ( on ( a court ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ young) (NNS men)) (VP (VBP play) (PP (IN on) (NP (DT a) (NN court)))) (. .)))
2161,2161,['contradiction'],1321651400.jpg#2,contradiction,1321651400.jpg#2r1c,A woman is holding a bird while sitting in a flowering tree.,( ( A woman ) ( ( is ( ( holding ( a bird ) ) ( while ( sitting ( in ( a ( flowering tree ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG holding) (NP (DT a) (NN bird)) (PP (IN while) (S (VP (VBG sitting) (PP (IN in) (NP (DT a) (NN flowering) (NN tree)))))))) (. .))),the tree has fallen on a bird while sad owner looks concerned,( ( the tree ) ( has ( ( fallen ( on ( a bird ) ) ) ( while ( ( sad owner ) ( looks concerned ) ) ) ) ) ),(ROOT (S (NP (DT the) (NN tree)) (VP (VBZ has) (VP (VBN fallen) (PP (IN on) (NP (DT a) (NN bird))) (SBAR (IN while) (S (NP (JJ sad) (NN owner)) (VP (VBZ looks) (ADJP (JJ concerned)))))))))
1707,1707,['contradiction'],111285749.jpg#4,contradiction,111285749.jpg#4r5c,A man is putting up a poster in front of a shop.,( ( A man ) ( ( is ( ( putting up ) ( ( a poster ) ( in ( front ( of ( a shop ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG putting) (PRT (RP up)) (NP (NP (DT a) (NN poster)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN shop)))))))) (. .))),The man is taking down the poster.,( ( The man ) ( ( is ( ( taking down ) ( the poster ) ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG taking) (PRT (RP down)) (NP (DT the) (NN poster)))) (. .)))
4530,4530,['neutral'],6827028.jpg#0,neutral,6827028.jpg#0r1n,A man standing on a boat is pulling rope out of the ocean.,( ( ( A man ) ( standing ( on ( a boat ) ) ) ) ( ( is ( pulling ( rope ( out ( of ( the ocean ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG standing) (PP (IN on) (NP (DT a) (NN boat))))) (VP (VBZ is) (VP (VBG pulling) (NP (NP (NN rope)) (PP (RB out) (IN of) (NP (DT the) (NN ocean)))))) (. .))),The man is pulling anchor.,( ( The man ) ( ( is ( pulling anchor ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG pulling) (NP (NN anchor)))) (. .)))
4279,4279,['neutral'],215876547.jpg#1,neutral,215876547.jpg#1r1n,A man is sitting in a boat on the shore with the lake in the background.,( ( A man ) ( ( is ( ( sitting ( in ( ( a boat ) ( on ( the shore ) ) ) ) ) ( with ( ( the lake ) ( in ( the background ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG sitting) (PP (IN in) (NP (NP (DT a) (NN boat)) (PP (IN on) (NP (DT the) (NN shore))))) (PP (IN with) (NP (NP (DT the) (NN lake)) (PP (IN in) (NP (DT the) (NN background))))))) (. .))),A man is fishing.,( ( A man ) ( ( is fishing ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG fishing))) (. .)))
3168,3168,['neutral'],2766726291.jpg#2,neutral,2766726291.jpg#2r1n,A blond child is drinking from a garden hose.,( ( A ( blond child ) ) ( ( is ( drinking ( from ( a ( garden hose ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ blond) (NN child)) (VP (VBZ is) (VP (VBG drinking) (PP (IN from) (NP (DT a) (NN garden) (NN hose))))) (. .))),The child is thirsty.,( ( The child ) ( ( is thirsty ) . ) ),(ROOT (S (NP (DT The) (NN child)) (VP (VBZ is) (ADJP (JJ thirsty))) (. .)))
996,996,['neutral'],2644916196.jpg#2,neutral,2644916196.jpg#2r1n,A child with a yellow cup and milk all over his face.,( ( ( ( A child ) ( with ( a ( yellow ( ( cup and ) milk ) ) ) ) ) ( all ( over ( his face ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (NN child)) (PP (IN with) (NP (DT a) (JJ yellow) (NN cup) (CC and) (NN milk)))) (NP (NP (DT all)) (PP (IN over) (NP (PRP$ his) (NN face)))) (. .))),The child spilled his milk.,( ( The child ) ( ( spilled ( his milk ) ) . ) ),(ROOT (S (NP (DT The) (NN child)) (VP (VBD spilled) (NP (PRP$ his) (NN milk))) (. .)))
3593,3593,['entailment'],3593556797.jpg#1,entailment,3593556797.jpg#1r1e,A woman is walking down the middle of the road carrying a bottle.,( ( A woman ) ( ( is ( ( walking down ) ( ( the middle ) ( of ( ( the road ) ( carrying ( a bottle ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG walking) (PRT (RP down)) (NP (NP (DT the) (NN middle)) (PP (IN of) (NP (NP (DT the) (NN road)) (VP (VBG carrying) (NP (DT a) (NN bottle)))))))) (. .))),A woman is walking outside,( ( A woman ) ( is ( walking outside ) ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG walking) (ADVP (RB outside))))))
331,331,['contradiction'],6630195863.jpg#0,contradiction,6630195863.jpg#0r4c,A man squatting in the foreground of a photograph while taking a photograph of his own of a man doing a skateboarding kick flip in midair above a short flight of stairs outdoors.,( ( ( A man ) ( ( squatting ( in ( ( the foreground ) ( of ( a ( photograph while ) ) ) ) ) ) ( taking ( ( ( a photograph ) ( of ( his own ) ) ) ( of ( ( a man ) ( doing ( a skateboarding ) ) ) ) ) ) ) ) ( ( kick ( ( flip ( in ( midair ( above ( ( a ( short flight ) ) ( of stairs ) ) ) ) ) ) outdoors ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG squatting) (PP (IN in) (NP (NP (DT the) (NN foreground)) (PP (IN of) (NP (DT a) (NN photograph) (NN while))))) (S (VP (VBG taking) (NP (NP (DT a) (NN photograph)) (PP (IN of) (NP (PRP$ his) (JJ own))) (PP (IN of) (NP (NP (DT a) (NN man)) (VP (VBG doing) (NP (DT a) (NN skateboarding)))))))))) (VP (VBP kick) (VP (VB flip) (PP (IN in) (NP (NP (NN midair)) (PP (IN above) (NP (NP (DT a) (JJ short) (NN flight)) (PP (IN of) (NP (NNS stairs))))))) (ADVP (RB outdoors)))) (. .))),A man photographs a wedding.,( ( A man ) ( ( photographs ( a wedding ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ photographs) (NP (DT a) (NN wedding))) (. .)))
4044,4044,['neutral'],4759107378.jpg#1,neutral,4759107378.jpg#1r1n,A woman checks her cellphone while sitting at a table with another woman.,( ( A woman ) ( ( ( checks ( her cellphone ) ) ( while ( sitting ( at ( ( a table ) ( with ( another woman ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ checks) (NP (PRP$ her) (NN cellphone)) (PP (IN while) (S (VP (VBG sitting) (PP (IN at) (NP (NP (DT a) (NN table)) (PP (IN with) (NP (DT another) (NN woman))))))))) (. .))),A woman is at lunch with her friend.,( ( A woman ) ( ( is ( at ( lunch ( with ( her friend ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (PP (IN at) (NP (NP (NN lunch)) (PP (IN with) (NP (PRP$ her) (NN friend)))))) (. .)))
4602,4602,['entailment'],3724759125.jpg#1,entailment,3724759125.jpg#1r2e,A young fair-skinned boy rides a play horse at a playground.,( ( A ( young ( fair-skinned boy ) ) ) ( ( ( rides ( a ( play horse ) ) ) ( at ( a playground ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (JJ fair-skinned) (NN boy)) (VP (VBD rides) (NP (DT a) (NN play) (NN horse)) (PP (IN at) (NP (DT a) (NN playground)))) (. .))),A boy rides a hrose.,( ( A boy ) ( ( rides ( a hrose ) ) . ) ),(ROOT (S (NP (DT A) (NN boy)) (VP (VBD rides) (NP (DT a) (NN hrose))) (. .)))
502,502,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",4476454760.jpg#0,contradiction,4476454760.jpg#0r1c,A doctor in blue scrubs is performing an operation assisted by two men and a woman.,( ( ( A doctor ) ( in ( blue scrubs ) ) ) ( ( is ( performing ( ( an operation ) ( assisted ( by ( ( ( two men ) and ) ( a woman ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN doctor)) (PP (IN in) (NP (JJ blue) (NNS scrubs)))) (VP (VBZ is) (VP (VBG performing) (NP (NP (DT an) (NN operation)) (VP (VBN assisted) (PP (IN by) (NP (NP (CD two) (NNS men)) (CC and) (NP (DT a) (NN woman)))))))) (. .))),the boys were angry,( ( the boys ) ( were angry ) ),(ROOT (S (NP (DT the) (NNS boys)) (VP (VBD were) (ADJP (JJ angry)))))
2789,2789,['contradiction'],2645748943.jpg#2,contradiction,2645748943.jpg#2r1c,A group of adults in casual dress sit down to eat a barbecued meal.,( ( ( A group ) ( of ( adults ( in ( casual dress ) ) ) ) ) ( ( ( sit down ) ( to ( eat ( a ( barbecued meal ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (NNS adults)) (PP (IN in) (NP (JJ casual) (NN dress)))))) (VP (VBP sit) (PRT (RP down)) (S (VP (TO to) (VP (VB eat) (NP (DT a) (JJ barbecued) (NN meal)))))) (. .))),The children are eating the meal.,( ( The children ) ( ( are ( eating ( the meal ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS children)) (VP (VBP are) (VP (VBG eating) (NP (DT the) (NN meal)))) (. .)))
3859,3859,['neutral'],2978540629.jpg#1,neutral,2978540629.jpg#1r2n,Children ride a balloon ride in an amusement park.,( Children ( ( ride ( ( a ( balloon ride ) ) ( in ( an ( amusement park ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Children)) (VP (VBP ride) (NP (NP (DT a) (NN balloon) (NN ride)) (PP (IN in) (NP (DT an) (NN amusement) (NN park))))) (. .))),Children stuck mid air on a balloon ride.,( Children ( ( ( stuck ( mid air ) ) ( on ( a ( balloon ride ) ) ) ) . ) ),(ROOT (S (NP (NNP Children)) (VP (VBD stuck) (NP (JJ mid) (NN air)) (PP (IN on) (NP (DT a) (NN balloon) (NN ride)))) (. .)))
4024,4024,['contradiction'],3730944337.jpg#2,contradiction,3730944337.jpg#2r1c,A baseball pitcher in a circle with a symbol to his right.,( ( ( ( A ( baseball pitcher ) ) ( in ( a circle ) ) ) ( with ( ( a symbol ) ( to ( his right ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN baseball) (NN pitcher)) (PP (IN in) (NP (DT a) (NN circle))) (PP (IN with) (NP (NP (DT a) (NN symbol)) (PP (TO to) (NP (PRP$ his) (NN right))))) (. .))),He is asking around for directions to the nearest restroom.,( He ( ( is ( ( asking around ) ( for ( directions ( to ( the ( nearest restroom ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (PRP He)) (VP (VBZ is) (VP (VBG asking) (ADVP (RB around)) (PP (IN for) (NP (NP (NNS directions)) (PP (TO to) (NP (DT the) (JJS nearest) (NN restroom))))))) (. .)))
2032,2032,['neutral'],2476656359.jpg#2,neutral,2476656359.jpg#2r1n,Two children are building something on the floor.,( ( Two children ) ( ( are ( ( building something ) ( on ( the floor ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (VP (VBG building) (NP (NN something)) (PP (IN on) (NP (DT the) (NN floor))))) (. .))),Two children are boys.,( ( Two children ) ( ( are boys ) . ) ),(ROOT (S (NP (CD Two) (NNS children)) (VP (VBP are) (NP (NNS boys))) (. .)))
4294,4294,['neutral'],2045443590.jpg#4,neutral,2045443590.jpg#4r1n,Man in gray hoodie nodding down.,( ( ( Man ( in ( gray hoodie ) ) ) ( nodding down ) ) . ),(ROOT (NP (NP (NP (NNP Man)) (PP (IN in) (NP (JJ gray) (NN hoodie)))) (VP (VBG nodding) (PRT (RP down))) (. .))),An ex-convict wears a red hoodie.,( ( An ex-convict ) ( ( wears ( a ( red hoodie ) ) ) . ) ),(ROOT (S (NP (DT An) (NN ex-convict)) (VP (VBZ wears) (NP (DT a) (JJ red) (NN hoodie))) (. .)))
2900,2900,['entailment'],2210059361.jpg#4,entailment,2210059361.jpg#4r1e,Four people with hats are relaxing at the coast.,( ( ( Four people ) ( with hats ) ) ( ( are ( relaxing ( at ( the coast ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Four) (NNS people)) (PP (IN with) (NP (NNS hats)))) (VP (VBP are) (VP (VBG relaxing) (PP (IN at) (NP (DT the) (NN coast))))) (. .))),Some people are sitting on the coast.,( ( Some people ) ( ( are ( sitting ( on ( the coast ) ) ) ) . ) ),(ROOT (S (NP (DT Some) (NNS people)) (VP (VBP are) (VP (VBG sitting) (PP (IN on) (NP (DT the) (NN coast))))) (. .)))
2838,2838,['neutral'],5389902618.jpg#3,neutral,5389902618.jpg#3r1n,A young Indian girl in a blue dress is pointing and smiling at the camera.,( ( ( A ( young ( Indian girl ) ) ) ( in ( a ( blue dress ) ) ) ) ( ( is ( ( ( pointing and ) smiling ) ( at ( the camera ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (JJ Indian) (NN girl)) (PP (IN in) (NP (DT a) (JJ blue) (NN dress)))) (VP (VBZ is) (VP (VBG pointing) (CC and) (VBG smiling) (PP (IN at) (NP (DT the) (NN camera))))) (. .))),the girl laughing,( the ( girl laughing ) ),(ROOT (NP (DT the) (NN girl) (NN laughing)))
204,204,['neutral'],1148238960.jpg#0,neutral,1148238960.jpg#0r4n,People on bicycles waiting at an intersection.,( ( ( People ( on bicycles ) ) ( waiting ( at ( an intersection ) ) ) ) . ),(ROOT (NP (NP (NP (NNS People)) (PP (IN on) (NP (NNS bicycles)))) (VP (VBG waiting) (PP (IN at) (NP (DT an) (NN intersection)))) (. .))),Some people on bikes are stopped at a junction.,( ( ( Some people ) ( on bikes ) ) ( ( are ( stopped ( at ( a junction ) ) ) ) . ) ),(ROOT (S (NP (NP (DT Some) (NNS people)) (PP (IN on) (NP (NNS bikes)))) (VP (VBP are) (VP (VBN stopped) (PP (IN at) (NP (DT a) (NN junction))))) (. .)))
1601,1601,['neutral'],4872391001.jpg#2,neutral,4872391001.jpg#2r1n,"A man and a woman being intimate, with their legs in the water.","( ( ( ( ( A man ) and ) ( a woman ) ) ( being ( ( ( intimate , ) ( with ( their legs ) ) ) ( in ( the water ) ) ) ) ) . )","(ROOT (NP (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBG being) (ADJP (ADJP (JJ intimate) (, ,) (PP (IN with) (NP (PRP$ their) (NNS legs)))) (PP (IN in) (NP (DT the) (NN water))))) (. .)))",a husband and wife are playing footsies in the tub,( ( a ( ( husband and ) wife ) ) ( are ( playing ( footsies ( in ( the tub ) ) ) ) ) ),(ROOT (S (NP (DT a) (NN husband) (CC and) (NN wife)) (VP (VBP are) (VP (VBG playing) (NP (NP (NNS footsies)) (PP (IN in) (NP (DT the) (NN tub))))))))
4710,4710,['contradiction'],2348557363.jpg#3,contradiction,2348557363.jpg#3r1c,Young boy climbs spiral staircase surrounded by books.,( ( Young boy ) ( ( climbs ( ( spiral staircase ) ( surrounded ( by books ) ) ) ) . ) ),(ROOT (S (NP (NNP Young) (NN boy)) (VP (VBZ climbs) (NP (NP (NN spiral) (NN staircase)) (VP (VBN surrounded) (PP (IN by) (NP (NNS books)))))) (. .))),a boy slides down a spiral staircase,( ( a boy ) ( slides ( down ( a ( spiral staircase ) ) ) ) ),(ROOT (S (NP (DT a) (NN boy)) (VP (VBZ slides) (PP (IN down) (NP (DT a) (NN spiral) (NN staircase))))))
1370,1370,['contradiction'],2282260240.jpg#0,contradiction,2282260240.jpg#0r1c,A young girl dancing in her socks on a wooden floor strewn with pink balloons.,( ( ( A ( young girl ) ) ( ( dancing ( in ( her socks ) ) ) ( on ( a ( wooden floor ) ) ) ) ) ( ( strewn ( with ( pink balloons ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN girl)) (VP (VBG dancing) (PP (IN in) (NP (PRP$ her) (NNS socks))) (PP (IN on) (NP (DT a) (JJ wooden) (NN floor))))) (VP (VBN strewn) (PP (IN with) (NP (JJ pink) (NNS balloons)))) (. .))),The girl seems very sad about the blue balloons.,( ( The girl ) ( ( seems ( very ( sad ( about ( the ( blue balloons ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN girl)) (VP (VBZ seems) (ADJP (RB very) (JJ sad) (PP (IN about) (NP (DT the) (JJ blue) (NNS balloons))))) (. .)))
4003,4003,['neutral'],3342952175.jpg#0,neutral,3342952175.jpg#0r1n,A dark-haired boy sits outside on a beige structure.,( ( A ( dark-haired boy ) ) ( ( ( sits outside ) ( on ( a ( beige structure ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ dark-haired) (NN boy)) (VP (VBZ sits) (ADVP (RB outside)) (PP (IN on) (NP (DT a) (JJ beige) (NN structure)))) (. .))),A dark-haired boy is sitting outside of Walmart.,( ( A ( dark-haired boy ) ) ( ( is ( ( sitting outside ) ( of Walmart ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ dark-haired) (NN boy)) (VP (VBZ is) (VP (VBG sitting) (ADVP (RB outside)) (PP (IN of) (NP (NNP Walmart))))) (. .)))
4910,4910,"['entailment', 'entailment', 'entailment', 'entailment', 'entailment']",3692892751.jpg#3,entailment,3692892751.jpg#3r1e,A skateboarder without a shirt grabs his board in the air.,( ( ( A skateboarder ) ( without ( a shirt ) ) ) ( ( ( grabs ( his board ) ) ( in ( the air ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN skateboarder)) (PP (IN without) (NP (DT a) (NN shirt)))) (VP (VBZ grabs) (NP (PRP$ his) (NN board)) (PP (IN in) (NP (DT the) (NN air)))) (. .))),A skateboarder is shirtless.,( ( A skateboarder ) ( ( is shirtless ) . ) ),(ROOT (S (NP (DT A) (NN skateboarder)) (VP (VBZ is) (ADJP (JJ shirtless))) (. .)))
1300,1300,['contradiction'],756521713.jpg#2,contradiction,756521713.jpg#2r1c,A seated woman with short hair and a camera throws a Frisbee to a brown dog.,( ( ( A ( seated woman ) ) ( with ( ( ( short hair ) and ) ( a camera ) ) ) ) ( ( ( throws ( a Frisbee ) ) ( to ( a ( brown dog ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ seated) (NN woman)) (PP (IN with) (NP (NP (JJ short) (NN hair)) (CC and) (NP (DT a) (NN camera))))) (VP (VBZ throws) (NP (DT a) (NNP Frisbee)) (PP (TO to) (NP (DT a) (JJ brown) (NN dog)))) (. .))),The woman is chasing the dog that took her camera.,( ( The woman ) ( ( is ( chasing ( ( the dog ) ( that ( took ( her camera ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBZ is) (VP (VBG chasing) (NP (NP (DT the) (NN dog)) (SBAR (WHNP (WDT that)) (S (VP (VBD took) (NP (PRP$ her) (NN camera)))))))) (. .)))
