,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
2534,2534,['neutral'],267593659.jpg#1,neutral,267593659.jpg#1r4n,Two men in baseball hats and bright yellow shirts work behind a fence.,( ( ( Two men ) ( in ( ( ( baseball hats ) and ) ( bright ( yellow shirts ) ) ) ) ) ( ( work ( behind ( a fence ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS men)) (PP (IN in) (NP (NP (NN baseball) (NNS hats)) (CC and) (NP (JJ bright) (JJ yellow) (NNS shirts))))) (VP (VBP work) (PP (IN behind) (NP (DT a) (NN fence)))) (. .))),The men wear uniforms.,( ( The men ) ( ( wear uniforms ) . ) ),(ROOT (S (NP (DT The) (NNS men)) (VP (VBP wear) (NP (NNS uniforms))) (. .)))
2991,2991,['neutral'],4581834644.jpg#4,neutral,4581834644.jpg#4r1n,A man and a woman conversing in a city.,( ( ( ( A man ) and ) ( a woman ) ) ( ( conversing ( in ( a city ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBD conversing) (PP (IN in) (NP (DT a) (NN city)))) (. .))),the cars drove by in the city,( ( the cars ) ( drove ( by ( in ( the city ) ) ) ) ),(ROOT (S (NP (DT the) (NNS cars)) (VP (VBD drove) (PP (IN by) (PP (IN in) (NP (DT the) (NN city)))))))
3142,3142,['neutral'],3776091206.jpg#2,neutral,3776091206.jpg#2r1n,A man in denim shorts and green shoes is sitting and relaxing in a lawn chair.,( ( ( A man ) ( in ( ( ( denim shorts ) and ) ( green shoes ) ) ) ) ( ( is ( ( ( sitting and ) relaxing ) ( in ( a ( lawn chair ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (NN denim) (NNS shorts)) (CC and) (NP (JJ green) (NNS shoes))))) (VP (VBZ is) (VP (VBG sitting) (CC and) (VBG relaxing) (PP (IN in) (NP (DT a) (NN lawn) (NN chair))))) (. .))),A man wears cut off jean shorts.,( ( A man ) ( ( wears ( ( cut off ) ( jean shorts ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ wears) (VP (VB cut) (PRT (RP off)) (NP (NN jean) (NNS shorts)))) (. .)))
1028,1028,['neutral'],2644916196.jpg#4,neutral,2644916196.jpg#4r4n,Toddler with milk around his mouth.,( ( ( Toddler ( with milk ) ) ( around ( his mouth ) ) ) . ),(ROOT (S (VP (VB Toddler) (PP (IN with) (NP (NN milk))) (PP (IN around) (NP (PRP$ his) (NN mouth)))) (. .))),The toddler with milk around his mouth is making a mess.,( ( ( The toddler ) ( with ( milk ( around ( his mouth ) ) ) ) ) ( ( is ( making ( a mess ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN toddler)) (PP (IN with) (NP (NP (NN milk)) (PP (IN around) (NP (PRP$ his) (NN mouth)))))) (VP (VBZ is) (VP (VBG making) (NP (DT a) (NN mess)))) (. .)))
2206,2206,['neutral'],3507724518.jpg#0,neutral,3507724518.jpg#0r5n,"a woman walking in front of an outdoor mural, prominently featuring a portrait of a bald man.","( ( ( a woman ) ( ( ( ( walking ( in ( front ( of ( an ( outdoor mural ) ) ) ) ) ) , ) prominently ) ( featuring ( ( a portrait ) ( of ( a ( bald man ) ) ) ) ) ) ) . )","(ROOT (NP (NP (DT a) (NN woman)) (VP (VP (VBG walking) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT an) (JJ outdoor) (NN mural)))))) (, ,) (ADVP (RB prominently)) (VP (VBG featuring) (NP (NP (DT a) (NN portrait)) (PP (IN of) (NP (DT a) (JJ bald) (NN man)))))) (. .)))",A girl walking in front painting featuring a guy wearing black.,( ( ( A girl ) ( ( walking ( in ( front painting ) ) ) ( featuring ( ( a guy ) ( wearing black ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN girl)) (VP (VBG walking) (PP (IN in) (NP (JJ front) (NN painting))) (S (VP (VBG featuring) (NP (NP (DT a) (NN guy)) (VP (VBG wearing) (ADJP (JJ black))))))) (. .)))
4368,4368,['neutral'],4928783075.jpg#4,neutral,4928783075.jpg#4r1n,Young boy flying a toy airplane in an open field of hay.,( ( ( Young boy ) ( ( flying ( a ( toy airplane ) ) ) ( in ( ( an ( open field ) ) ( of hay ) ) ) ) ) . ),(ROOT (NP (NP (JJ Young) (NN boy)) (VP (VBG flying) (NP (DT a) (NN toy) (NN airplane)) (PP (IN in) (NP (NP (DT an) (JJ open) (NN field)) (PP (IN of) (NP (NN hay)))))) (. .))),The little boy was playing with his toy airplane.,( ( The ( little boy ) ) ( ( was ( playing ( with ( his ( toy airplane ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ little) (NN boy)) (VP (VBD was) (VP (VBG playing) (PP (IN with) (NP (PRP$ his) (NN toy) (NN airplane))))) (. .)))
638,638,['neutral'],6808423201.jpg#1,neutral,6808423201.jpg#1r1n,Women exercising one woman has a green mat and black outfit on.,( ( Women ( exercising ( one woman ) ) ) ( ( ( has ( ( ( a ( green mat ) ) and ) ( black outfit ) ) ) on ) . ) ),(ROOT (S (NP (NP (NNS Women)) (VP (VBG exercising) (NP (CD one) (NN woman)))) (VP (VBZ has) (NP (NP (DT a) (JJ green) (NN mat)) (CC and) (NP (JJ black) (NN outfit))) (PP (IN on))) (. .))),The women are doing yoga.,( ( The women ) ( ( are ( doing yoga ) ) . ) ),(ROOT (S (NP (DT The) (NNS women)) (VP (VBP are) (VP (VBG doing) (NP (NN yoga)))) (. .)))
2164,2164,['neutral'],1321651400.jpg#2,neutral,1321651400.jpg#2r5n,A woman is holding a bird while sitting in a flowering tree.,( ( A woman ) ( ( is ( ( holding ( a bird ) ) ( while ( sitting ( in ( a ( flowering tree ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG holding) (NP (DT a) (NN bird)) (PP (IN while) (S (VP (VBG sitting) (PP (IN in) (NP (DT a) (NN flowering) (NN tree)))))))) (. .))),The tree is outdoors,( ( The tree ) ( is outdoors ) ),(ROOT (S (NP (DT The) (NN tree)) (VP (VBZ is) (ADVP (RB outdoors)))))
2115,2115,['neutral'],2717373229.jpg#4,neutral,2717373229.jpg#4r1n,A silver car with all of its doors open.,( ( ( A ( silver car ) ) ( with ( all ( of ( its doors ) ) ) ) ) ( open . ) ),(ROOT (S (NP (NP (DT A) (JJ silver) (NN car)) (PP (IN with) (NP (NP (DT all)) (PP (IN of) (NP (PRP$ its) (NNS doors)))))) (VP (VBP open)) (. .))),It has 4 doors,( It ( has ( 4 doors ) ) ),(ROOT (S (NP (PRP It)) (VP (VBZ has) (NP (CD 4) (NNS doors)))))
2612,2612,['neutral'],5828028061.jpg#3,neutral,5828028061.jpg#3r1n,An older man plying a guitar in a band.,( ( ( An ( older man ) ) ( plying ( ( a guitar ) ( in ( a band ) ) ) ) ) . ),(ROOT (NP (NP (DT An) (JJR older) (NN man)) (VP (VBG plying) (NP (NP (DT a) (NN guitar)) (PP (IN in) (NP (DT a) (NN band))))) (. .))),The man has white hair.,( ( The man ) ( ( has ( white hair ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ has) (NP (JJ white) (NN hair))) (. .)))
3840,3840,['entailment'],3143032614.jpg#2,entailment,3143032614.jpg#2r1e,A group of tourists are exploring the sight.,( ( ( A group ) ( of tourists ) ) ( ( are ( exploring ( the sight ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS tourists)))) (VP (VBP are) (VP (VBG exploring) (NP (DT the) (NN sight)))) (. .))),The People are not from here.,( ( The People ) ( ( ( are not ) ( from here ) ) . ) ),(ROOT (S (NP (DT The) (NNS People)) (VP (VBP are) (RB not) (PP (IN from) (NP (RB here)))) (. .)))
4738,4738,['neutral'],3724718895.jpg#1,neutral,3724718895.jpg#1r2n,The white dog is being squirted in the face with a jet of water.,( ( The ( white dog ) ) ( ( is ( being ( ( squirted ( in ( the face ) ) ) ( with ( ( a jet ) ( of water ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ white) (NN dog)) (VP (VBZ is) (VP (VBG being) (VP (VBN squirted) (PP (IN in) (NP (DT the) (NN face))) (PP (IN with) (NP (NP (DT a) (NN jet)) (PP (IN of) (NP (NN water)))))))) (. .))),The dog is running,( ( The dog ) ( is running ) ),(ROOT (S (NP (DT The) (NN dog)) (VP (VBZ is) (VP (VBG running)))))
3767,3767,['contradiction'],528726853.jpg#4,contradiction,528726853.jpg#4r1c,A woman taking a picture.,( ( ( A woman ) ( taking ( a picture ) ) ) . ),(ROOT (NP (NP (DT A) (NN woman)) (VP (VBG taking) (NP (DT a) (NN picture))) (. .))),The tourist is buying souvenirs of her trip.,( ( The tourist ) ( ( is ( buying ( souvenirs ( of ( her trip ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN tourist)) (VP (VBZ is) (VP (VBG buying) (NP (NP (NNS souvenirs)) (PP (IN of) (NP (PRP$ her) (NN trip)))))) (. .)))
810,810,['neutral'],3362086744.jpg#1,neutral,3362086744.jpg#1r1n,A baseball player is about to throw a baseball.,( ( A ( baseball player ) ) ( ( is ( about ( to ( throw ( a baseball ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN baseball) (NN player)) (VP (VBZ is) (VP (IN about) (S (VP (TO to) (VP (VB throw) (NP (DT a) (NN baseball))))))) (. .))),A baseball playing is throwing a ball,( ( A ( baseball playing ) ) ( is ( throwing ( a ball ) ) ) ),(ROOT (S (NP (DT A) (NN baseball) (NN playing)) (VP (VBZ is) (VP (VBG throwing) (NP (DT a) (NN ball))))))
1989,1989,['entailment'],480505313.jpg#0,entailment,480505313.jpg#0r1e,The parents of the younger male are posing for a picture in front of a water fountain.,( ( ( The parents ) ( of ( the ( younger male ) ) ) ) ( ( are ( posing ( for ( ( a picture ) ( in ( front ( of ( a ( water fountain ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NNS parents)) (PP (IN of) (NP (DT the) (JJR younger) (NN male)))) (VP (VBP are) (VP (VBG posing) (PP (IN for) (NP (NP (DT a) (NN picture)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN water) (NN fountain))))))))) (. .))),A photographer takes a picture of the boy's parents by the fountain.,( ( A photographer ) ( ( ( takes ( ( a picture ) ( of ( ( the ( boy 's ) ) parents ) ) ) ) ( by ( the fountain ) ) ) . ) ),(ROOT (S (NP (DT A) (NN photographer)) (VP (VBZ takes) (NP (NP (DT a) (NN picture)) (PP (IN of) (NP (NP (DT the) (NN boy) (POS 's)) (NNS parents)))) (PP (IN by) (NP (DT the) (NN fountain)))) (. .)))
3070,3070,['neutral'],4692456296.jpg#0,neutral,4692456296.jpg#0r1n,A woman holding a little girls hand walking across a bridge.,( ( ( A woman ) ( holding ( ( a ( little ( girls hand ) ) ) ( walking ( across ( a bridge ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN woman)) (VP (VBG holding) (NP (NP (DT a) (JJ little) (NNS girls) (NN hand)) (VP (VBG walking) (PP (IN across) (NP (DT a) (NN bridge)))))) (. .))),A woman and a child are running on a bridge.,( ( ( ( A woman ) and ) ( a child ) ) ( ( are ( running ( on ( a bridge ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (CC and) (NP (DT a) (NN child))) (VP (VBP are) (VP (VBG running) (PP (IN on) (NP (DT a) (NN bridge))))) (. .)))
2322,2322,['entailment'],4963234016.jpg#3,entailment,4963234016.jpg#3r1e,A woman with thinning hair is working in a meat processing plant.,( ( ( A woman ) ( with ( thinning hair ) ) ) ( ( is ( working ( in ( a ( meat ( processing plant ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN with) (S (VP (VBG thinning) (NP (NN hair)))))) (VP (VBZ is) (VP (VBG working) (PP (IN in) (NP (DT a) (NN meat) (VBG processing) (NN plant))))) (. .))),A woman is working a tough job.,( ( A woman ) ( ( is ( working ( a ( tough job ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG working) (NP (DT a) (JJ tough) (NN job)))) (. .)))
3277,3277,['neutral'],2448551720.jpg#0,neutral,2448551720.jpg#0r1n,An older man with glasses clasps his hands together as two seated individuals watch him.,( ( ( An ( older man ) ) ( with glasses ) ) ( ( ( ( clasps ( his hands ) ) together ) ( as ( ( two ( seated individuals ) ) ( watch him ) ) ) ) . ) ),(ROOT (S (NP (NP (DT An) (JJR older) (NN man)) (PP (IN with) (NP (NNS glasses)))) (VP (VBZ clasps) (NP (PRP$ his) (NNS hands)) (ADVP (RB together)) (SBAR (IN as) (S (NP (CD two) (JJ seated) (NNS individuals)) (VP (VBP watch) (NP (PRP him)))))) (. .))),A woman and a man is sitting and another is man is clasping his hand.,( ( ( ( ( ( ( A woman ) and ) ( a man ) ) ( is sitting ) ) and ) ( another ( is ( man ( is ( clasping ( his hand ) ) ) ) ) ) ) . ),(ROOT (S (S (NP (NP (DT A) (NN woman)) (CC and) (NP (DT a) (NN man))) (VP (VBZ is) (VP (VBG sitting)))) (CC and) (S (NP (DT another)) (VP (VBZ is) (NP (NP (NN man)) (SBAR (S (VP (VBZ is) (VP (VBG clasping) (NP (PRP$ his) (NN hand))))))))) (. .)))
2200,2200,['entailment'],3507724518.jpg#0,entailment,3507724518.jpg#0r1e,"a woman walking in front of an outdoor mural, prominently featuring a portrait of a bald man.","( ( ( a woman ) ( ( ( ( walking ( in ( front ( of ( an ( outdoor mural ) ) ) ) ) ) , ) prominently ) ( featuring ( ( a portrait ) ( of ( a ( bald man ) ) ) ) ) ) ) . )","(ROOT (NP (NP (DT a) (NN woman)) (VP (VP (VBG walking) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT an) (JJ outdoor) (NN mural)))))) (, ,) (ADVP (RB prominently)) (VP (VBG featuring) (NP (NP (DT a) (NN portrait)) (PP (IN of) (NP (DT a) (JJ bald) (NN man)))))) (. .)))",a lady walks past a large painting outside,( ( a lady ) ( walks ( past ( a ( large ( painting outside ) ) ) ) ) ),(ROOT (S (NP (DT a) (NN lady)) (VP (VBZ walks) (PP (IN past) (NP (DT a) (JJ large) (NN painting) (NN outside))))))
3982,3982,['neutral'],3626642428.jpg#1,neutral,3626642428.jpg#1r1n,A group of dogs standing in a river.,( ( ( ( A group ) ( of dogs ) ) ( standing ( in ( a river ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS dogs)))) (VP (VBG standing) (PP (IN in) (NP (DT a) (NN river)))) (. .))),There are three dogs in the water.,( There ( ( are ( ( three dogs ) ( in ( the water ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (CD three) (NNS dogs)) (PP (IN in) (NP (DT the) (NN water))))) (. .)))
1342,1342,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral']",3616927733.jpg#4,neutral,3616927733.jpg#4r1n,A male painting a scene in front of him.,( ( ( A ( male painting ) ) ( ( a scene ) ( in ( front ( of him ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ male) (NN painting)) (NP (NP (DT a) (NN scene)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (PRP him)))))) (. .))),A person is painting the sky and trees.,( ( A person ) ( ( is ( painting ( ( ( the sky ) and ) trees ) ) ) . ) ),(ROOT (S (NP (DT A) (NN person)) (VP (VBZ is) (VP (VBG painting) (NP (NP (DT the) (NN sky)) (CC and) (NP (NNS trees))))) (. .)))
3515,3515,['contradiction'],216172386.jpg#4,contradiction,216172386.jpg#4r1c,A motocross biker about to descend,( ( A ( motocross biker ) ) ( about ( to descend ) ) ),(ROOT (FRAG (NP (DT A) (JJ motocross) (NN biker)) (ADJP (IN about) (S (VP (TO to) (VP (VB descend))))))),A biker waits for his turn to race.,( ( A biker ) ( ( ( waits ( for ( his turn ) ) ) ( to race ) ) . ) ),(ROOT (S (NP (DT A) (NN biker)) (VP (VBZ waits) (PP (IN for) (NP (PRP$ his) (NN turn))) (PP (TO to) (NP (NN race)))) (. .)))
57,57,['neutral'],190083339.jpg#1,neutral,190083339.jpg#1r1n,Woman in white in foreground and a man slightly behind walking with a sign for John's Pizza and Gyro in the background.,( ( Woman ( ( ( in ( white ( in foreground ) ) ) and ) ( ( ( a man ) slightly ) ( behind ( walking ( with ( ( a sign ) ( for John ) ) ) ) ) ) ) ) ( ( 's ( ( ( Pizza and ) Gyro ) ( in ( the background ) ) ) ) . ) ),(ROOT (S (NP (NP (NNP Woman)) (PP (PP (IN in) (NP (NP (JJ white)) (PP (IN in) (NP (NN foreground))))) (CC and) (PP (ADVP (NP (DT a) (NN man)) (RB slightly)) (IN behind) (S (VP (VBG walking) (PP (IN with) (NP (NP (DT a) (NN sign)) (PP (IN for) (NP (NNP John)))))))))) (VP (VBZ 's) (NP (NP (NNP Pizza) (CC and) (NNP Gyro)) (PP (IN in) (NP (DT the) (NN background))))) (. .))),The man with the sign is caucasian.,( ( ( The man ) ( with ( the sign ) ) ) ( ( is caucasian ) . ) ),(ROOT (S (NP (NP (DT The) (NN man)) (PP (IN with) (NP (DT the) (NN sign)))) (VP (VBZ is) (ADJP (JJ caucasian))) (. .)))
3966,3966,['entailment'],410050096.jpg#2,entailment,410050096.jpg#2r1e,A woman at a salon getting her nails done in a pink-like color.,( ( ( A woman ) ( at ( ( a salon ) ( getting ( her nails ) ) ) ) ) ( ( done ( in ( a ( pink-like color ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN at) (NP (NP (DT a) (NN salon)) (VP (VBG getting) (NP (PRP$ her) (NNS nails)))))) (VP (VBN done) (PP (IN in) (NP (DT a) (JJ pink-like) (NN color)))) (. .))),The woman is inside a store.,( ( The woman ) ( ( is ( inside ( a store ) ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBZ is) (PP (IN inside) (NP (DT a) (NN store)))) (. .)))
908,908,['neutral'],4593716344.jpg#4,neutral,4593716344.jpg#4r1n,man sitting down playing a game of chess alone,( man ( sitting ( down ( playing ( ( ( a game ) ( of chess ) ) alone ) ) ) ) ),(ROOT (S (VP (VB man) (S (VP (VBG sitting) (PP (IN down) (S (VP (VBG playing) (S (NP (NP (DT a) (NN game)) (PP (IN of) (NP (NN chess)))) (ADJP (RB alone))))))))))),A human sitting down playing one game of chess alone.,( ( ( A human ) ( ( sitting down ) ( playing ( ( ( one game ) ( of chess ) ) alone ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN human)) (VP (VBG sitting) (PRT (RP down)) (S (VP (VBG playing) (S (NP (NP (CD one) (NN game)) (PP (IN of) (NP (NN chess)))) (ADJP (RB alone)))))) (. .)))
129,129,['contradiction'],262642489.jpg#1,contradiction,262642489.jpg#1r1c,A big brown dog swims towards the camera.,( ( A ( big ( brown dog ) ) ) ( ( swims ( towards ( the camera ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ big) (JJ brown) (NN dog)) (VP (VBZ swims) (PP (IN towards) (NP (DT the) (NN camera)))) (. .))),A dog is chasing a stick.,( ( A dog ) ( ( is ( chasing ( a stick ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ is) (VP (VBG chasing) (NP (DT a) (NN stick)))) (. .)))
2468,2468,['neutral'],3539960792.jpg#2,neutral,3539960792.jpg#2r1n,A man in a red and white uniform holding a bat.,( ( ( A man ) ( in ( ( a ( ( ( red and ) white ) uniform ) ) ( holding ( a bat ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (DT a) (ADJP (JJ red) (CC and) (JJ white)) (NN uniform)) (VP (VBG holding) (NP (DT a) (NN bat))))) (. .))),A man is up next to bat.,( ( A man ) ( ( is ( up ( next ( to bat ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (ADVP (RB up) (JJ next) (S (VP (TO to) (VP (VB bat)))))) (. .)))
509,509,['neutral'],3143765063.jpg#1,neutral,3143765063.jpg#1r1n,A man in an elf hat holding a white umbrella is standing on the sidewalk with two other men.,( ( ( A man ) ( in ( ( an ( elf hat ) ) ( holding ( a ( white umbrella ) ) ) ) ) ) ( ( is ( standing ( on ( ( the sidewalk ) ( with ( two ( other men ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (DT an) (NN elf) (NN hat)) (VP (VBG holding) (NP (DT a) (JJ white) (NN umbrella)))))) (VP (VBZ is) (VP (VBG standing) (PP (IN on) (NP (NP (DT the) (NN sidewalk)) (PP (IN with) (NP (CD two) (JJ other) (NNS men))))))) (. .))),Others are nearby.,( Others ( ( are nearby ) . ) ),(ROOT (S (NP (NNS Others)) (VP (VBP are) (ADVP (RB nearby))) (. .)))
4945,4945,['neutral'],3520936130.jpg#2,neutral,3520936130.jpg#2r1n,Two people sit on a wooden bench and face each other to talk.,( ( Two people ) ( ( ( ( sit ( on ( a ( wooden bench ) ) ) ) and ) ( ( face ( each other ) ) ( to talk ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VP (VBP sit) (PP (IN on) (NP (DT a) (JJ wooden) (NN bench)))) (CC and) (VP (VBP face) (NP (DT each) (JJ other)) (S (VP (TO to) (VP (VB talk)))))) (. .))),Two women sitting a bench outside.,( ( ( Two women ) ( ( sitting ( a bench ) ) outside ) ) . ),(ROOT (NP (NP (CD Two) (NNS women)) (VP (VBG sitting) (NP (DT a) (NN bench)) (ADVP (RB outside))) (. .)))
318,318,['neutral'],6526219567.jpg#1,neutral,6526219567.jpg#1r4n,"A man and a woman are standing next to sculptures, talking while another man looks at other sculptures.","( ( ( ( A man ) and ) ( a woman ) ) ( ( are ( ( ( standing ( next ( to sculptures ) ) ) , ) ( talking ( while ( ( another man ) ( looks ( at ( other sculptures ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBP are) (VP (VBG standing) (ADVP (JJ next) (PP (TO to) (NP (NNS sculptures)))) (, ,) (S (VP (VBG talking) (SBAR (IN while) (S (NP (DT another) (NN man)) (VP (VBZ looks) (PP (IN at) (NP (JJ other) (NNS sculptures)))))))))) (. .)))",There are sculptures of people.,( There ( ( are ( sculptures ( of people ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NNS sculptures)) (PP (IN of) (NP (NNS people))))) (. .)))
4949,4949,['contradiction'],1425919702.jpg#1,contradiction,1425919702.jpg#1r1c,A group of people sit watching an event behind a Tim hortons sign.,( ( ( A group ) ( of people ) ) ( ( sit ( ( watching ( an event ) ) ( behind ( a ( Tim ( hortons sign ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS people)))) (VP (VBP sit) (S (VP (VBG watching) (NP (DT an) (NN event)) (PP (IN behind) (NP (DT a) (NNP Tim) (NNS hortons) (NN sign)))))) (. .))),There is a group of people standing outdoors,( There ( is ( ( a group ) ( of ( people ( standing outdoors ) ) ) ) ) ),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NP (NNS people)) (VP (VBG standing) (ADVP (RB outdoors)))))))))
2723,2723,['neutral'],4315350257.jpg#2,neutral,4315350257.jpg#2r1n,A large woman in a blue jacket is looking irritated.,( ( ( A ( large woman ) ) ( in ( a ( blue jacket ) ) ) ) ( ( is ( looking irritated ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ large) (NN woman)) (PP (IN in) (NP (DT a) (JJ blue) (NN jacket)))) (VP (VBZ is) (VP (VBG looking) (S (ADJP (VBN irritated))))) (. .))),a large woman got irritated.,( ( a ( large woman ) ) ( ( got irritated ) . ) ),(ROOT (S (NP (DT a) (JJ large) (NN woman)) (VP (VBD got) (VP (JJ irritated))) (. .)))
4579,4579,['neutral'],3463342991.jpg#3,neutral,3463342991.jpg#3r1n,An old man wearing a black jacket is looking on the table,( ( ( An ( old man ) ) ( wearing ( a ( black jacket ) ) ) ) ( is ( looking ( on ( the table ) ) ) ) ),(ROOT (S (NP (NP (DT An) (JJ old) (NN man)) (VP (VBG wearing) (NP (DT a) (JJ black) (NN jacket)))) (VP (VBZ is) (VP (VBG looking) (PP (IN on) (NP (DT the) (NN table))))))),A man in a jacket is standing outside near a table.,( ( ( A man ) ( in ( a jacket ) ) ) ( ( is ( ( standing outside ) ( near ( a table ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NN jacket)))) (VP (VBZ is) (VP (VBG standing) (ADVP (RB outside)) (PP (IN near) (NP (DT a) (NN table))))) (. .)))
