,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
2648,2648,4,After hitting the bootle all night what would come to me the next day,hitting bottle,A. drunkenness,B. misery,C. alcoholism,D. nausea,E. hangover
1296,1296,0,Billy found himself agreeing with Dan. They knew each other since childhood.  They didn't need what to make an agreement?,agreeing with,A. contract,B. friendship,C. harmony,D. compliance,E. death threats
745,745,0,"The artist knew that this was the peak of his fandom, so he decided it was time for cashing in by doing what?",cashing in,A. selling out,B. happy,C. fishing,D. receiving money,E. getting paid
3871,3871,2,Where would you be most likely to see a cow?,cow,A. road,B. slaughter house,C. ranch,D. switzerland,E. tennessee
1198,1198,0,"James wanted a hot tub just like the one at the spa he visited, but he didn't want anyone to know about it.  He was afraid that if the neighbors knew, they'd all want to use it, and it would turn his house into what?",spa,A. country club,B. health centre,C. hospital,D. backyard,E. resort
2349,2349,0,Where do people go to pray?,pray,A. go to church,B. kneel,C. ground,D. ignorance,E. speak to god
2167,2167,2,"She was known for be soft and sensitive, but when all their wills were tested she was the only one who stood what?",sensitive,A. non sensitive,B. resistant,C. stoic,D. hardened,E. uncaring
4458,4458,3,Round bread covered with cheese and pepperoni comes out of an oven at what sort of eatery?,oven,A. restaurant,B. prison,C. refrigerator,D. pizza place,E. own home
2849,2849,4,"She wants authentic barbecue while visiting southeast Michigan, where should she look?",barbecue,A. retail store,B. garage,C. australia,D. park,E. detroit
1116,1116,1,What would you be doing if you are bringing suit against someone?,bringing suit,A. swimming,B. going to court,C. ruling,D. randomness,E. laughter
47,47,4,What might be the result of a season of successful skiing?,skiing,A. finish line,B. broken bones,C. broken legs,D. chapped lips,E. healthy body
4681,4681,2,The amateur didn't realize his chicken wouldn't lay enough eggs without a what?,chicken,A. tuna,B. eaten,C. rooster,D. cow,E. chopped
2842,2842,2,Where is the best place to get cheese?,cheese,A. the moon,B. fridge,C. market,D. pizza,E. refrigerator
4790,4790,3,"You can pick more than one number, or even pick a color on the what?",number,A. telephone book,B. mathematics,C. telephone,D. roulette wheel,E. math problem
2807,2807,4,Joe was a horse.  He lived in an American State. The environment was too cold for his taste.  Where did he probably live?,horse,A. farm yard,B. arizona,C. texas,D. race track,E. michigan
1152,1152,3,Disney has an entire ride dedicated to getting what to the world?,getting,A. satisfaction,B. fun,C. wanting more,D. joy,E. new realization
4611,4611,2,Where can you buy previously owned metal items?,metal,A. instruments,B. hobby lobby,C. junkyard,D. ore,E. car
1394,1394,3,What does the bird have in tree?,bird,A. forest,B. hope,C. sky,D. nest,E. roof
4529,4529,3,You need to press down and twist the top of this to get your pill out. What is it?,pill,A. medicine cabinet,B. pharmacy,C. jar,D. medicine bottle,E. box
1620,1620,2,If your joke is funny you will not experience surprise if someone does what?,surprise,A. scare,B. send flowers,C. laugh,D. cries,E. keep secret
3154,3154,1,If you know how to read and write you are what?,write,A. smart,B. literate,C. have paper,D. not give up,E. creativity
634,634,2,Where do fish spend the majority of their time?,fish,A. body of water,B. lake superior,C. underwater,D. toilet,E. aquarium
2719,2719,2,"Jane goes out the door to find outside a bright object, what is she looking for?",find outside,A. moon,B. ground,C. sun,D. nature,E. sky
4621,4621,4,"When people have conflicts with one another, what might happen?",people,A. party,B. agree or disagree,C. gain weight,D. believe in god,E. become angry
4948,4948,1,What do you put around a garden to keep animals out?,garden,A. park,B. fence,C. ground,D. vines,E. full bloom
2263,2263,4,A man is supposed to walk closer to the street when with a?,men,A. female group,B. father,C. gods,D. boys,E. lady
1829,1829,0,What happens when you get a blackout from amnesia?,alcohol,A. amnesia,B. drunkenness,C. hangover,D. enjoy,E. burn
1833,1833,4,In a predicament an animal might choose flight or what?,animal,A. leave home,B. hunt for food,C. smell prey,D. feel pain,E. fight for life
3606,3606,4,"He had really bad hand-eye coordination, so playing baseball was what?",baseball,A. very popular in japan,B. round,C. fun to play,D. a challenge,E. hard
4459,4459,2,Where would there be many people with umbrellas if there is rain?,rain,A. forest,B. under the water,C. disneyland,D. street,E. weather
3742,3742,0,What is likely true about a dog that escapes regularly?,dogs,A. very smart,B. very loyal,C. tired,D. friendly,E. faithful
4257,4257,4,Where do you get petrol?,petrol,A. burn hot,B. fuel tank,C. burn hot,D. car,E. gas station
1948,1948,1,Billy wasn't good at communicating with other people so he took a found a mentor and put a lot of effort into doing what?,communicating,A. puzzle,B. learning,C. exchanging ideas,D. confusion,E. response
2970,2970,1,"When making a chicken salad, how is the chicken made to be in smaller pieces?",chicken,A. baked in oven,B. chopped,C. bought at store,D. cooked by grilling,E. eaten
2626,2626,3,"It was a popular and common gift this year, so he headed to the what where it would be easy to find?",gift,A. christmas tree,B. christmas stocking,C. specialty store,D. department store,E. closet
2086,2086,4,A person with mental illness who stops their medication may have symptoms do what?,mental illness,A. effectively treated,B. cause hallucination,C. managed,D. ameliorated,E. recur
953,953,2,Where could you find multiple ruler that are owned by different people?,ruler,A. measure distance,B. england,C. office,D. drawer,E. desk
4263,4263,1,Joe learned some relaxing exercises from his therapist.  They all centered around what sort of action?,relaxing,A. feeling good,B. deep breathing,C. sleeping,D. taking a bath,E. fall asleep
184,184,1,What can someone feeling happiness fall into?,happiness,A. lead to laughter,B. love,C. laughter,D. smiles,E. tears
260,260,4,where do children play a game?,game,A. toy store,B. bar,C. casino,D. table,E. family room
1682,1682,3,What to you cause by hurting someone else?,hurting else,A. punishment,B. happiness,C. legal problems,D. physical pain,E. public outcry
3242,3242,0,"He found it odd that while attending lecture the professor got preachy, and even weirder when his fellow students started to what?",attending lecture,A. applaud,B. laughed,C. learning,D. taking notes,E. fall asleep
2904,2904,4,What public house might you expect to hear someone play the harp?,harp,A. music shop,B. auditorium,C. ochestra,D. concert hall,E. irish bar
3718,3718,3,What new things can lead to understanding better?,understanding better,A. interest in,B. coffee table,C. increase knowledge,D. ideas,E. wisdom
3783,3783,3,"They may be out of bed, but for some they don't what until they eat breakfast?",eat breakfast,A. set an alarm,B. open mouth,C. prepare breakfast,D. wake up,E. buy food
2205,2205,4,Where might I find information on current events in print form?,information,A. internet,B. car,C. television,D. book,E. newspaper
4937,4937,0,What can happen to a dog wiggling during grooming?,grooming,A. injury,B. mistakes,C. late,D. pain,E. beauty
4184,4184,1,"If people have trouble finding enough resources to fulfill their calorie requirements, what might they have to do?",people,A. talk to each other,B. compete with each other,C. feed themselves,D. find water,E. feel lonely
4075,4075,4,"The person used a candle to navigate up the spiral staircase, where were they likely?",candle,A. burn brightly,B. fire hazard,C. emit light,D. being in church,E. light house
3971,3971,2,"John and Sarah refused to talk.  They were part of a contest, and they'd lose if they stopped what?",talk,A. produce sounds,B. shut up,C. being quiet,D. silence,E. ocean
741,741,2,What does someone chatting with friends do when they hear a joke?,chatting with friends,A. giggle,B. lie,C. laughing,D. chuckle,E. smoke
173,173,0,Joe bought a ficus.  He thought it would look good in what part of his home?,ficus,A. family room,B. tropical forest,C. flower garden,D. movie theater,E. hair salon
986,986,1,A person who wants to make more at their job but can't will often need to find a what?,person,A. own house,B. better job,C. win lottery,D. save money,E. feel safe
4874,4874,0,What would you need at least two computers to do?,computers,A. share files,B. cost money,C. multitask,D. do work,E. do arithmetic
4827,4827,4,Where can you watch a performance like a symphony?,performance,A. movie,B. theatre,C. gymnasium,D. circus,E. concert hall
3231,3231,4,"The dream was so terrible, what did the dreamer do?",dream,A. reality,B. nightmare,C. park,D. dreamworker,E. awake
3820,3820,0,What is a risk of going on vacation?,going on vacation,A. overspending,B. staying there,C. relaxing,D. pleasant thoughts,E. enjoy
2367,2367,4,"Though never finishing high school, why did she like reading?",reading,A. free mind,B. better one's mind,C. further knowledge,D. open minded,E. further education
4,4,2,"The fox walked from the city into the forest, what was it looking for?",fox,A. pretty flowers.,B. hen house,C. natural habitat,D. storybook,E. dense forest
3122,3122,2,What is someone likely the to feel the first day beginning work?,beginning work,A. panic,B. excitement,C. stress,D. working,E. overthinking
196,196,2,Where do kids find fish in their backyards?,fish,A. boat,B. ocean,C. pond,D. end of line,E. ocean
244,244,3,"Eating breakfast in bed can make you feel what, assuming that you don't spill anything?",eating breakfast in bed,A. vomiting,B. pleasure,C. happiness,D. contentment,E. mess
1211,1211,3,Where is an apple tree likely found in abundance?,apple tree,A. south pole,B. park,C. vineyard,D. farmland,E. orchid
4424,4424,1,Dave worked hard because he wanted to know what his wife was thinking and feeling.  He put effort into listening to her  and this lead to him understanding her better.  Both of them found something in this. What did they obtain?,understanding better,A. increased knowledge,B. satisfaction,C. friendships,D. compassion,E. increase knowledge
1193,1193,4,Where would using a boat require navigation skills?,boat,A. boattail,B. river,C. indiana,D. garage,E. ocean
