,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
3074,3074,3,"When they got a divorce, they stopped talking to each other, so what did they have?",getting divorce,A. richer,B. depression,C. meloncoly,D. bad feelings,E. emotional distress
172,172,1,What could you add a line to?,line,A. bus stop,B. graph,C. post office,D. grass,E. play
2618,2618,1,"The had a tough day and wanted to imbibe on a spirit, where should he go?",spirit,A. graveyard,B. bar,C. human being,D. paradise,E. cemetary
2402,2402,4,What do all people have at first but later might not have?,all people,A. mentality,B. feelings,C. muscles,D. brains,E. parents
3096,3096,3,If friends comment on the condition of your living space what should you do?,friends,A. socialize,B. go somewhere,C. go to the store,D. clean room,E. going out at night
1695,1695,2,"While her husband golfed the wife preferred the tennis court, they were both happy with their membership where?",tennis court,A. school,B. park,C. country club,D. wimbledon,E. health club
76,76,0,"The man went to clown college, he had always want to run away with the what?",clown,A. circus,B. carnival,C. surprise,D. spoons,E. party
1809,1809,0,"The barn was torn to shreds and all the pieces of board became one projectile after another flying through the air, it was a powerful what?",projectile,A. tornado,B. weapon,C. baseball,D. air,E. canon
614,614,1,Where did the person have to walk downstairs to get the tool?,tool,A. hardware store,B. basement,C. garage,D. repair shop,E. the library.
567,567,1,"The crab was scuttling but strained when he moved, what was impeding him?",crab,A. tide pool,B. beach sand,C. tidepools,D. current,E. cooking pot
1925,1925,0,What city is likely to have many Mexican restaurants?,mexican restaurant,A. san diego,B. atmosphere,C. southern california,D. mexico,E. alabama
3289,3289,0,What do you need to write a letter?,write,A. have paper,B. literate,C. not give up,D. move fingers,E. to keep warm
1477,1477,4,What did the friendly man do when meeting knew people to show he was happy?,meeting people,A. say hello,B. start a conversation,C. introducing yourself,D. shake hands,E. smiling
1245,1245,3,What would I do if I was being attacked?,kill,A. stay alive,B. get rid of,C. attacked,D. defend yourself,E. fall down
3978,3978,3,"If I run a long time, I run the risk of what?",run,A. marathon,B. may fall,C. fall down,D. exhaustion,E. sweat
4992,4992,2,The general decided to take to the only hill overlooking the field of battle that was entirely what?,hill,A. mountain,B. flat land,C. flat ground,D. won,E. pit
2725,2725,4,"James loves judging things, but all he has to go on is his own what?",judging,A. misperception,B. jury,C. knowing yourself,D. ignorance,E. experience
1743,1743,3,"John cared for Sally, but Sally couldn't return his feelings. She only felt what?",care,A. unfeeling,B. being mean,C. field,D. disinterest,E. negligence
3021,3021,0,Where are files likely to be hanging?,file,A. filing cabinet,B. tree,C. suitcase,D. computer,E. desk drawer
239,239,1,To properly instruct children attending school you would need a great deal of what?,attending school,A. boredom,B. patience,C. time,D. teachers,E. inspiration
1921,1921,3,What is likely to happen if humans act carelessly?,humans,A. sit down,B. war,C. reproduce,D. make mistakes,E. have sex
1215,1215,3,A wind from the east is often referred to as a what kind of wind?,east,A. north,B. westward,C. western,D. westerly,E. eastside
744,744,2,Learning usually leads to greater what?,learning,A. get to know,B. gain knowledge,C. intelligence,D. education,E. gaining knowledge
3847,3847,0,Where would you put onions right before chopping them?,onions,A. table,B. pantry,C. refrigerator,D. pizza,E. front porch
735,735,4,"The star had 4 rocky planets and 4 gaseous planets orbiting it, what was it part of",star,A. hollywood,B. night sky,C. constellation,D. aliens,E. solar system
765,765,2,He curled up and tried to fall on his shoulder so his arm or what wouldn't take the hit?,shoulder,A. leg,B. garment,C. torso,D. body,E. road
1335,1335,3,Where can you buy grapes directly from their growers?,grape,A. grocery cart,B. kitchen,C. fridge,D. fruit market,E. super market
2014,2014,2,Where does litter land when you throw it away?,litter,A. street corner,B. midair,C. ground,D. bus,E. roadsides
1514,1514,1,"They were all sitting down and getting comfortable, this doesn't always necessarily require a what?",sitting down,A. legs,B. chair,C. laziness,D. floor,E. sit on
2789,2789,2,What must one be careful about when learning about science?,learning about science,A. become educated,B. frustration,C. accidents,D. smiles,E. basketball
2616,2616,3,They came to an amiable solution to their rather what problem?,amiable,A. amiability,B. disagreeable,C. amiably,D. unpleasant,E. ungracious
2030,2030,2,How can students be social when completing assignments?,students,A. arm wrestle,B. study philosophy,C. study together,D. further education,E. read books
1968,1968,4,Where can you put your plants to make sure they get plenty of sunlight?,plants,A. roof,B. ground,C. park,D. surface of earth,E. windowsill
3491,3491,4,James searched his hotel for the return ticket.  He needed to find it before he left for where?,return ticket,A. home,B. tickets,C. pocket,D. plane,E. airport
4767,4767,2,What is a landscape gardner likely to do?,gardner,A. water lawn,B. water plants,C. plant trees,D. garden roses,E. playing on ground
1634,1634,3,"The children all got their shot to become actors, the school was putting on a what?",actors,A. movies,B. television,C. fancy dress,D. play,E. show
4944,4944,0,"The signs went from English to French, they had traveled far along the national highway where?",national highway,A. canada,B. major cities,C. africa,D. united states,E. atlas
4752,4752,4,How might someone feel if they spend time learning about a subject they're very passionate?,learning about subject,A. headache,B. advance,C. gain knowledge,D. form opinions,E. elation
1241,1241,1,"The man became more efficient at his work, he learned shortcuts to copy and what?",copy,A. soft copy,B. paste,C. unique,D. ocean,E. creation
3382,3382,2,how is a Christian likely to feel about their death?,christian,A. believe in jesus christ,B. forlorn,C. reconciled,D. go astray,E. live forever
2188,2188,0,"After studying many self-help books, what did he feel in his heart?",studying,A. inspiration,B. dreams,C. more intelligence,D. understanding,E. knowing more
4931,4931,0,"If I was a christian in American in the 1700s, what did I do to Britain?",christian,A. rebel,B. fail,C. obey,D. stumble,E. believe in jesus christ
2594,2594,2,What can you use to plan your route when driving to the pacific ocean?,pacific ocean,A. drawings,B. san francisco bay,C. atlas,D. west,E. southern hemisphere
283,283,0,Where would a special ficus be found?,ficus,A. botanical garden,B. doctor's office,C. in a sea,D. public place,E. arboretum
1578,1578,4,"The teacher could write off paper clips, this was because they were necessary for her what?",paper clips,A. drawer,B. fashioned into simple tools,C. desktop,D. university,E. work
2459,2459,2,Where are you likely to see more than one office building?,office building,A. work,B. industrial complex,C. city,D. new york,E. suburbia
4472,4472,2,What is someone likely to call a bazaar in the US?,bazaar,A. asia,B. india,C. festival,D. arabia,E. istanbul
2535,2535,3,What do you have to pay when you are getting paid?,getting paid,A. paying bills,B. you have to pay your debts,C. satisfaction,D. income tax,E. sorrow
2605,2605,3,"Some do not enjoy getting drunk, it gives them what?",getting drunk,A. intoxication,B. relaxation,C. fights,D. nausea,E. death
4426,4426,3,What lawn is most likely to be on a street?,lawn,A. green yard,B. suburbia,C. golf course,D. front yard,E. michigan
3320,3320,0,"The graveyard was zoned by the pastor, where was it located?",graveyard,A. church property,B. every town,C. church grounds,D. cattle yard.,E. arlington
1677,1677,1,What material would you put on the walls and floor in a shower?,tile,A. home,B. shower,C. room,D. tiles,E. roof
3753,3753,0,What often goes under furniture?,furniture,A. rug,B. store,C. room,D. bathtub,E. loft
4408,4408,1,"If people are looking for fun in the summertime, where's one good place for them to go?",people,A. confession,B. carnival,C. meetings,D. state park,E. supermarket
3995,3995,4,Where do airplanes usually go?,airplanes,A. war,B. aircraft carrier,C. crash,D. taxi,E. sky
4740,4740,0,What do you need to do on your face to watch film?,watch film,A. open eyes,B. wear glasses,C. go to movies,D. have eyes,E. relax
1042,1042,4,Where would an automobile drive in order to get somewhere quicker?,automobile,A. side of road,B. parking garage,C. street,D. garage,E. fast lane
1510,1510,0,What form of government is most associated with kingdoms?,kingdom,A. monarchy,B. ruled by government,C. europe,D. book,E. king
4624,4624,4,What is a place with only one telephone book that many people can use?,telephone book,A. desk,B. house,C. at hotel,D. bedroom,E. library
1333,1333,4,Almost everyone who has been driving a car has seen or been in a what?,driving car,A. getting tired,B. go somewhere,C. water pollute,D. backache,E. automobile accidents
4230,4230,4,Learning about science can cause what emotion?,learning about science,A. smiles,B. feeling hot,C. invent,D. excitement,E. frustration
2648,2648,4,After hitting the bootle all night what would come to me the next day,hitting bottle,A. drunkenness,B. misery,C. alcoholism,D. nausea,E. hangover
1296,1296,0,Billy found himself agreeing with Dan. They knew each other since childhood.  They didn't need what to make an agreement?,agreeing with,A. contract,B. friendship,C. harmony,D. compliance,E. death threats
745,745,0,"The artist knew that this was the peak of his fandom, so he decided it was time for cashing in by doing what?",cashing in,A. selling out,B. happy,C. fishing,D. receiving money,E. getting paid
3871,3871,2,Where would you be most likely to see a cow?,cow,A. road,B. slaughter house,C. ranch,D. switzerland,E. tennessee
1198,1198,0,"James wanted a hot tub just like the one at the spa he visited, but he didn't want anyone to know about it.  He was afraid that if the neighbors knew, they'd all want to use it, and it would turn his house into what?",spa,A. country club,B. health centre,C. hospital,D. backyard,E. resort
2349,2349,0,Where do people go to pray?,pray,A. go to church,B. kneel,C. ground,D. ignorance,E. speak to god
