,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
1082,333,333,333,333,Kai was laid off from his manufactoring job after working there for many years.,What does Kai need to do next this?,Harass his old employer,Find a new job,cry themselves to sleep,1
1083,4449,4449,4449,4449,Aubrey sung the song as loud as possible even though everybody hated it.,How would you describe Aubrey?,inconsiderate,appreciated,considerate,0
1084,787,787,787,787,Kendall dug a hole to bury her dog who passed away yesterday.,What does Kendall need to do before this?,mourn her dog,cry in her room,needs a shovel,2
1085,4902,4902,4902,4902,Tracy spent too much time on studying for good grades and was late for work.,How would Tracy feel afterwards?,balanced afterwards,responsible afterwards,regretful afterwards,2
1086,2704,2704,2704,2704,Sasha made it to school in time after being out all night.,What does Sasha need to do before this?,get a horse,set an alarm,catch up on school work,1
1087,2571,2571,2571,2571,Aubrey reached the office in time and had a good time explaining the weird traffic.,Why did Aubrey do this?,start working at her desk,bored,creative,2
1088,2616,2616,2616,2616,Quinn got Kai's dog a treat because the dog performed a trick during the professional training session.,What will Quinn want to do next?,command the dog,buy treats from a store,keep treats with him to give to Kai's dog,2
1089,4642,4642,4642,4642,jesse knew a woman who owed a lot of money to his employer so he called her kids.,How would Jesse feel afterwards?,weird,anxious,normal,1
1090,4693,4693,4693,4693,"Whenever Robin's elderly neighbor needed help with chores, Robin would help.",How would Others feel as a result?,glad she was young,like Robin was a good neighbor,like Robin was a boring person,1
1091,1817,1817,1817,1817,Alex helped Ash in every way after Ash needed extra funds to cover his late rent balance.,What will Ash want to do next?,find a way to pay Alex back for the kind deed,comfort ash,ask family for money to pay Alex back immediately,0
1092,1411,1411,1411,1411,Kendall frightened the intruders away even though they bore many guns when they attacked.,How would Others feel as a result?,fairly happy with themselves,like brave people but smart for running,very embarrassed by what happened,2
1093,3881,3881,3881,3881,Sydney controlled their environment to make sure their carefully balanced life wasn't interrupted.,How would Sydney feel afterwards?,well ordered,glad to be in chaos,anxious to have their life thrown off balance,0
1094,876,876,876,876,Sydney gave pie to all of Jesse's frineds to eat.,How would Sydney feel afterwards?,kind hearted,generous,Hungry,1
1095,4469,4469,4469,4469,Skylar ate a bunch of food because she was eating for two.,How would you describe Skylar?,hungry,satisfied,a nun,0
1096,2,2,2,2,Remy was an expert fisherman and was on the water with Kai. Remy baited Kai's hook.,What will Remy want to do next?,cast the line,put the boat in the water,invite Kai out on the boat,0
1097,4695,4695,4695,4695,Casey herded all of the cats into the large kennel at the Humane Society after they'd all escaped.,How would Casey feel afterwards?,great with working with pets,a person who loves animals,exhausted,2
1098,727,727,727,727,Sydney was at a friend's house and wanted bread. Sydney used their flour to make bread for everyone.,What does Sydney need to do before this?,has to ask for bread,eat the bread,has to gather the ingredients,2
1099,2456,2456,2456,2456,Addison covered their eyes with their hands because the movie scene was very terrifying.,What will Addison want to do next?,walk out of the theater,bored,happy,0
1100,3573,3573,3573,3573,Tracy wanted full custody of the children. Jan threatened to kidnap them and this forced Jan's hand.,Why did Tracy do this?,manipulate the Jan's actions,become friends with Jan,try and make Jan happy,0
1101,2467,2467,2467,2467,Tracy uttered many offensive words at Kai to show how she felt.,What will Kai want to do next?,do nothing in return,return the insults,accept the insults happily,1
1102,3858,3858,3858,3858,Skylar really loves her brother and she makes sure she follows him around everywhere.,Why did Skylar do this?,know all her brother's friends,disturb her brother,loves her brother,2
1103,4192,4192,4192,4192,Kai turned the lights off and began to get ready for bed.,What will Kai want to do next?,get into bed,forget about sleeping,go outside,0
1104,1563,1563,1563,1563,Quinn killed their children and had to go to jail for a lifetime.,How would Quinn feel afterwards?,terrible now,a sinful person,lazy now,0
1105,3274,3274,3274,3274,Aubrey gave Carson a break and got some drinks in the break time.,How would Aubrey feel afterwards?,proud now,a valuable team member,bored now,1
1106,3974,3974,3974,3974,Ash was every mans hero from all the good deeds they did.,What will Others want to do next?,see good deeds too,do their best to do good as well,run for public office,1
1107,3545,3545,3545,3545,Lee really needed money so they got more hours at work.,How would Lee feel afterwards?,a hard worker,desperate for extra cash,Appreciative or the extra money,2
1108,919,919,919,919,Jan and Bailey move to a new home and improved their lives.,What will happen to Jan?,have more good days,have a better life,look for a new home,1
1109,1001,1001,1001,1001,"Kai always wanted to open a restuarnt in the city, so Kai put their thoughts into action.",How would you describe Kai?,risky,a businessman,someone with no future,1
1110,1989,1989,1989,1989,Jordan had to drop their close friend Sasha off at the airport. Jordan brought Sasha early for their international flight.,How would Jordan feel afterwards?,are cool,excited,lonely,1
1111,125,125,125,125,Addison had never been on horseback before and they took control too fast.,What will Addison want to do next?,get horseback riding off her bucket list,try horseback riding for the first time,regain authority,2
1112,4985,4985,4985,4985,Kendall prevented Sydney's attempt at goal and that led to Kendall winning the game.,How would Kendall feel afterwards?,upset and ashamed,disappointed and embarrassed,proud now,2
1113,976,976,976,976,Jesse had a soft side and got the family a big pack of chocolate.,Why did Jesse do this?,go to a candy store,lazy,smart,0
1114,2056,2056,2056,2056,Jan persuaded the baker to make a pie for their next large party at the office.,What will Others want to do next?,bring dessert to the office party,thank Jan for ordering it,bring pie to the office party,1
1115,138,138,138,138,"After searching for formal clothes to wear for hours, Jordan found shorts in the closet and wore them instead.",How would you describe Jordan?,Someone that doesnt worry about public perceptions,fun,Someone that will work on a task until completing it,0
1116,3791,3791,3791,3791,Robin visited many stores and bought a lot of clothes and shoes even though they were on a budget.,How would you describe Robin?,like she was broke,a person who spends money irresponsibly,she had no money,1
1117,254,254,254,254,Ash elicited a response from Jesse after they had a fight.,What will Ash want to do next?,ignore it,form a response herself,belittle him,1
1118,2407,2407,2407,2407,"At first Tracy was excited to go to the party, but Tracy knew no one.",How would Tracy feel afterwards?,awkward,scared,angry,0
1119,3409,3409,3409,3409,Lee hit so hard that he knocked the ball out of the park.,How would the team feel as a result?,energized,envious,Like a hitter,0
1120,3172,3172,3172,3172,Kai studied a book about decluttering your house and life. Kai translated it into practice.,How would you describe Kai?,a tidy neat freak,bad at reading books,a messy sloppy slob,0
1121,1370,1370,1370,1370,"Seeing that Austin was upset about the situation, Taylor read Austin's mind.",What does Taylor need to do before this?,support Austin in her hard time,ignore Austin,upset,0
1122,3187,3187,3187,3187,Taylor told Kai's parents that Kai said something hateful even though the incident never happened.,What will Kai want to do next?,tell a lie,defend their innocence,avoid Kai,1
1123,4260,4260,4260,4260,Carson have Jesse a lesson in lock-picking before the heist.,What will Carson want to do next?,learn more,plan the heist,leave Jesse behind,1
1124,76,76,76,76,"Jordan had a handful of lottery tickets, and gave Taylor the right one to win the jackpot.",What will happen to Taylor?,Have more money than before,jealous they gave Taylor the ticket,Buy more lottery tickets next time,0
1125,2326,2326,2326,2326,Skylar quit her job because of the harassment she received for her gender.,Why did Skylar do this?,needed to file a report with her boss,respected herself,needed to accuse the harasser,1
1126,2919,2919,2919,2919,Jordan wound around Jesse's way with the garden hose.,What will Jordan want to do next?,was usually in the way,Water the garden,liked winding,1
1127,1713,1713,1713,1713,Jesse had borrowed Jordan's car and then lost the car keys.,What will happen to Jesse?,get furious,get angry,look for the keys,2
1128,2273,2273,2273,2273,Ash inherited a huge house from Tracy's father after his death because they had been close.,How would you describe Ash?,ashamed and embarrassed,loved and secure,sad about Tracy's father's death,1
